"OBJECTID","Reference","Sampling_Date","Gear","ExDate","Bluefish","Common.Snook","Mullets","Pinfish","Red.Drum","Sand.Seatrout"
2648147,"TBM2009090708","2009-09-02 20:00:00",160,"2018-04-12 06:45:13",0,0,0,0,2,0
2648235,"TBM2009100103","2009-09-30 20:00:00",160,"2018-04-12 06:45:17",0,0,0,10,0,0
2648243,"TBM2009100301","2009-10-04 20:00:00",160,"2018-04-12 06:45:17",0,0,0,0,1,0
2648304,"TBD2011030202","2011-03-21 20:00:00",251,"2018-04-12 06:51:02",0,0,0,0,2,0
2648424,"TBM2009090101","2009-08-31 20:00:00",20,"2018-04-12 06:45:14",0,0,0,4,0,0
2648427,"TBM2009090103","2009-08-31 20:00:00",160,"2018-04-12 06:45:14",0,0,0,140,0,0
2648558,"TBM2009101103","2009-10-05 20:00:00",20,"2018-04-12 06:45:10",0,0,0,0,0,1
2648661,"TBM2009110804","2009-11-15 19:00:00",160,"2018-04-12 06:46:31",0,0,0,68,0,0
2648860,"TBM2009090708","2009-09-02 20:00:00",160,"2018-04-12 06:42:37",0,0,0,882,0,0
2649017,"TBM2010020104","2010-01-31 19:00:00",20,"2018-04-12 06:46:21",0,0,0,4,0,0
2649065,"TBM2010020906","2010-02-03 19:00:00",20,"2018-04-12 06:46:21",0,0,0,4,0,0
2649209,"TBM2009081402","2009-08-17 20:00:00",160,"2018-04-12 06:45:06",0,0,0,70,0,0
2649478,"TBM2010011109","2010-01-11 19:00:00",20,"2018-04-12 06:46:32",0,0,0,1,0,0
2649882,"TBD2011090203","2011-09-26 20:00:00",251,"2018-04-12 06:51:06",0,0,0,2,0,0
2649907,"TBD2005100202","2005-10-18 20:00:00",251,"2018-04-12 06:47:25",0,0,0,0,1,0
2650107,"TBM2009090103","2009-08-31 20:00:00",160,"2018-04-12 06:45:08",0,1,0,0,0,0
2650178,"TBM2009120602","2009-12-07 19:00:00",160,"2018-04-12 06:46:27",0,0,0,0,3,0
2650260,"TBM2010010604","2010-01-06 19:00:00",160,"2018-04-12 06:46:32",0,0,0,0,1,0
2650314,"TBM2009090104","2009-08-31 20:00:00",160,"2018-04-12 06:45:08",0,0,0,3,0,0
2650358,"TBM2009090703","2009-09-02 20:00:00",160,"2018-04-12 06:45:15",0,1,0,0,0,0
2650361,"TBM2009090708","2009-09-02 20:00:00",160,"2018-04-12 06:45:15",0,3,0,0,0,0
2650435,"TBM2009100102","2009-09-30 20:00:00",160,"2018-04-12 06:45:15",0,0,0,755,0,0
2650442,"TBM2009100302","2009-10-04 20:00:00",160,"2018-04-12 06:45:15",0,0,0,144,0,0
2650497,"TBM2009101104","2009-10-05 20:00:00",300,"2018-04-12 06:45:15",0,0,0,0,0,155
2650499,"TBM2009101106","2009-10-05 20:00:00",20,"2018-04-12 06:45:15",0,0,0,1,0,0
2650600,"TBM2009100301","2009-10-04 20:00:00",160,"2018-04-12 06:45:19",0,0,0,5,0,0
2650665,"TBM2009101101","2009-10-05 20:00:00",20,"2018-04-12 06:45:19",0,0,0,2,0,0
2650836,"TBM2009111105","2009-11-15 19:00:00",20,"2018-04-12 06:46:34",0,0,0,1,0,0
2651064,"TBD2006090203","2006-09-21 20:00:00",251,"2018-04-12 06:47:48",0,0,0,0,1,0
2651093,"TBD2007100202","2007-10-22 20:00:00",251,"2018-04-12 06:51:00",0,1,0,0,0,0
2651094,"TBD2007110202","2007-11-19 19:00:00",251,"2018-04-12 06:51:00",0,0,0,4,0,0
2651154,"TBM2009100101","2009-09-30 20:00:00",20,"2018-04-12 06:45:10",0,0,0,0,1,0
2651228,"TBM2009101103","2009-10-05 20:00:00",20,"2018-04-12 06:45:12",0,0,0,1,0,0
2651360,"TBD2008100205","2008-10-21 20:00:00",251,"2018-04-12 06:50:54",0,0,0,0,1,0
2651381,"TBD2011040103","2011-04-17 20:00:00",251,"2018-04-12 06:50:54",0,0,0,0,1,0
2651390,"TBD2011070201","2011-07-18 20:00:00",251,"2018-04-12 06:50:54",0,0,0,1,0,0
2651397,"TBD2011080205","2011-08-15 20:00:00",251,"2018-04-12 06:50:54",0,0,0,0,17,0
2651510,"TBM2009090703","2009-09-02 20:00:00",160,"2018-04-12 06:45:19",0,0,0,259,0,0
2651531,"TBM2009091008","2009-09-02 20:00:00",300,"2018-04-12 06:45:20",0,0,0,0,0,38
2651597,"TBM2009110805","2009-11-15 19:00:00",20,"2018-04-12 06:46:29",0,0,0,0,22,0
2651619,"TBM2009111005","2009-11-11 19:00:00",20,"2018-04-12 06:46:29",0,0,0,0,6,0
2651981,"TBM2009100302","2009-10-04 20:00:00",160,"2018-04-12 06:46:29",0,1,0,0,0,0
2651982,"TBM2009100306","2009-10-04 20:00:00",20,"2018-04-12 06:46:29",0,0,0,3,0,0
2652429,"TBM2008061403","2008-06-11 20:00:00",160,"2018-04-12 06:39:48",0,0,0,66,0,0
2652605,"TBM2008071406","2008-07-16 20:00:00",20,"2018-04-12 06:39:59",0,0,0,10,0,0
2652887,"TBM2008091102","2008-09-07 20:00:00",160,"2018-04-12 06:40:08",0,0,0,43,0,0
2652895,"TBM2008091301","2008-09-14 20:00:00",20,"2018-04-12 06:40:08",0,0,0,2,0,0
2653093,"TBM2009120803","2009-12-01 19:00:00",160,"2018-04-12 06:46:34",0,0,0,4,0,0
2653198,"TBM2008100303","2008-10-06 20:00:00",160,"2018-04-12 06:40:36",0,0,0,1,0,0
2653635,"TBM2010020107","2010-01-31 19:00:00",20,"2018-04-12 06:46:34",0,0,0,738,0,0
2653636,"TBM2010020108","2010-01-31 19:00:00",20,"2018-04-12 06:46:34",0,0,0,816,0,0
2653674,"TBM2010020905","2010-02-03 19:00:00",160,"2018-04-12 06:46:44",0,0,0,7,0,0
2653730,"TBM2010030102","2010-02-28 19:00:00",300,"2018-04-12 06:46:44",0,0,0,1,0,0
2653748,"TBM2010030606","2010-03-09 19:00:00",20,"2018-04-12 06:46:44",0,0,0,166,0,0
2654083,"TBM2009120606","2009-12-07 19:00:00",160,"2018-04-12 06:46:33",0,0,0,21,0,0
2654367,"TBM2010010605","2010-01-06 19:00:00",20,"2018-04-12 06:50:29",0,0,0,1,0,0
2654536,"TBM2010020902","2010-02-03 19:00:00",160,"2018-04-12 06:47:22",0,0,0,28,0,0
2654552,"TBM2010021302","2010-02-21 19:00:00",160,"2018-04-12 06:47:22",0,0,0,1,0,0
2654671,"TBM2010010203","2010-01-04 19:00:00",160,"2018-04-12 06:46:34",0,0,0,1,0,0
2654802,"TBM2010020106","2010-01-31 19:00:00",20,"2018-04-12 06:47:17",0,0,0,241,0,0
2655034,"TBM2010010603","2010-01-06 19:00:00",160,"2018-04-12 06:46:24",0,3,0,0,0,0
2655106,"TBM2010020110","2010-01-31 19:00:00",300,"2018-04-12 06:46:25",0,0,0,16,0,0
2655187,"TBM2010030104","2010-02-28 19:00:00",20,"2018-04-12 06:47:38",0,0,0,1887,0,0
2655276,"TBM2010030105","2010-02-28 19:00:00",300,"2018-04-12 06:47:09",0,0,0,1,0,0
2655398,"TBM2010040204","2010-03-31 20:00:00",300,"2018-04-12 06:47:33",0,0,0,1,0,0
2655400,"TBM2010040208","2010-03-31 20:00:00",20,"2018-04-12 06:47:33",0,0,0,245,0,0
2655438,"TBM2010020109","2010-01-31 19:00:00",20,"2018-04-12 06:46:32",0,0,0,192,0,0
2655476,"TBM2010020906","2010-02-03 19:00:00",20,"2018-04-12 06:46:41",0,0,0,0,1,0
2655535,"TBM2010030601","2010-03-09 19:00:00",20,"2018-04-12 06:47:07",0,0,0,2187,0,0
2655790,"TBM2010040801","2010-04-05 20:00:00",160,"2018-04-12 06:47:13",0,1,0,0,0,0
2655799,"TBM2010041001","2010-04-11 20:00:00",20,"2018-04-12 06:47:13",0,0,0,487,0,0
2655939,"TBM2010041101","2010-04-07 20:00:00",20,"2018-04-12 06:47:38",0,0,0,19,0,0
2656098,"TBM2010040207","2010-03-31 20:00:00",300,"2018-04-12 06:47:36",0,0,0,0,0,1
2656310,"TBM2010020903","2010-02-03 19:00:00",160,"2018-04-12 06:46:35",0,0,0,3,0,0
2656322,"TBM2010021301","2010-02-21 19:00:00",20,"2018-04-12 06:46:35",0,0,0,408,0,0
2656358,"TBM2010030103","2010-02-28 19:00:00",300,"2018-04-12 06:46:35",0,0,0,1,0,0
2656448,"TBM2010040205","2010-03-31 20:00:00",20,"2018-04-12 06:47:25",0,0,0,142,0,0
2656478,"TBM2010040801","2010-04-05 20:00:00",160,"2018-04-12 06:47:25",0,0,0,0,6,0
2656493,"TBM2010041106","2010-04-07 20:00:00",300,"2018-04-12 06:47:25",0,0,0,54,0,0
2656549,"TBM2010050304","2010-05-09 20:00:00",160,"2018-04-12 06:47:25",0,11,0,0,0,0
2656558,"TBM2010050503","2010-05-23 20:00:00",300,"2018-04-12 06:47:25",0,0,0,0,0,78
2656657,"TBM2010051002","2010-05-11 20:00:00",160,"2018-04-12 06:47:38",1,0,0,0,0,0
2656730,"TBM2010060106","2010-06-01 20:00:00",300,"2018-04-12 06:47:53",0,0,0,1,0,0
2656733,"TBM2010060108","2010-06-01 20:00:00",160,"2018-04-12 06:47:53",0,0,0,27,0,0
2656920,"TBM2010040802","2010-04-05 20:00:00",160,"2018-04-12 06:46:38",0,0,0,0,13,0
2656932,"TBM2010041002","2010-04-11 20:00:00",160,"2018-04-12 06:46:38",0,0,0,4,0,0
2657162,"TBM2010030101","2010-02-28 19:00:00",20,"2018-04-12 06:50:30",0,0,0,2530,0,0
2657259,"TBM2009110801","2009-11-15 19:00:00",20,"2018-04-12 06:45:13",0,0,0,0,1,0
2657372,"TBM2009120704","2009-12-02 19:00:00",20,"2018-04-12 06:46:29",0,0,0,0,6,0
2657440,"TBM2010010602","2010-01-06 19:00:00",160,"2018-04-12 06:46:29",0,0,0,3,0,0
2657454,"TBM2010051006","2010-05-11 20:00:00",160,"2018-04-12 06:48:00",0,0,0,0,2,0
2657531,"TBM2010060501","2010-06-06 20:00:00",160,"2018-04-12 06:48:01",0,0,0,292,0,0
2657536,"TBM2010060504","2010-06-06 20:00:00",20,"2018-04-12 06:48:01",0,0,0,0,0,1
2657683,"TBM2010040202","2010-03-31 20:00:00",20,"2018-04-12 06:50:30",0,0,0,547,0,0
2657719,"TBM2010040804","2010-04-05 20:00:00",20,"2018-04-12 06:50:30",0,0,0,108,0,0
2657843,"TBM2010051004","2010-05-11 20:00:00",20,"2018-04-12 06:51:27",0,0,0,0,1,0
2658059,"TBM2010081003","2010-08-23 20:00:00",20,"2018-04-12 06:48:41",0,0,0,10,0,0
2658149,"TBM2010060502","2010-06-06 20:00:00",20,"2018-04-12 06:51:27",0,0,0,41,0,0
2658285,"TBM2010011102","2010-01-11 19:00:00",20,"2018-04-12 06:46:29",0,0,0,1,0,0
2658372,"TBM2010021204","2010-02-08 19:00:00",20,"2018-04-12 06:46:42",0,0,0,185,0,0
2658430,"TBM2010030106","2010-02-28 19:00:00",20,"2018-04-12 06:46:42",0,0,0,3,0,0
2658432,"TBM2010030107","2010-02-28 19:00:00",300,"2018-04-12 06:46:42",0,0,0,10,0,0
2658445,"TBM2010030603","2010-03-09 19:00:00",160,"2018-04-12 06:46:42",0,0,0,0,4,0
2658476,"TBM2010070303","2010-07-06 20:00:00",20,"2018-04-12 06:51:27",0,0,0,42,0,0
2658550,"TBM2010071101","2010-07-19 20:00:00",20,"2018-04-12 06:51:56",0,0,0,167,0,0
2658710,"TBM2010060302","2010-06-03 20:00:00",160,"2018-04-12 06:47:53",0,0,0,13,0,0
2658724,"TBM2010060502","2010-06-06 20:00:00",20,"2018-04-12 06:47:53",0,0,0,0,1,0
2658871,"TBM2010070206","2010-06-30 20:00:00",160,"2018-04-12 06:47:54",0,0,0,0,1,0
2659161,"TBM2010050304","2010-05-09 20:00:00",160,"2018-04-12 06:47:33",0,0,0,51,0,0
2659395,"TBM2010051006","2010-05-11 20:00:00",160,"2018-04-12 06:47:14",0,0,0,49,0,0
2659489,"TBM2010060305","2010-06-03 20:00:00",20,"2018-04-12 06:47:49",0,0,0,430,0,0
2659509,"TBM2010060501","2010-06-06 20:00:00",160,"2018-04-12 06:47:59",0,0,0,0,2,0
2659641,"TBM2010070206","2010-06-30 20:00:00",160,"2018-04-12 06:48:01",0,0,0,301,0,0
2659863,"TBM2010050502","2010-05-23 20:00:00",20,"2018-04-12 06:47:25",0,0,0,37,0,0
2660068,"TBM2010081205","2010-08-10 20:00:00",160,"2018-04-12 06:48:51",0,0,0,152,0,0
2660120,"TBM2010051003","2010-05-11 20:00:00",160,"2018-04-12 06:47:43",0,0,0,0,5,0
2660334,"TBM2010050507","2010-05-23 20:00:00",300,"2018-04-12 06:47:49",0,0,0,0,0,1
2660367,"TBM2010051004","2010-05-11 20:00:00",20,"2018-04-12 06:47:49",0,0,0,55,0,0
2660434,"TBM2010060101","2010-06-01 20:00:00",20,"2018-04-12 06:47:49",0,0,0,3,0,0
2660439,"TBM2010060108","2010-06-01 20:00:00",160,"2018-04-12 06:47:49",0,1,0,0,0,0
2660446,"TBM2010060302","2010-06-03 20:00:00",160,"2018-04-12 06:47:49",0,0,0,0,3,0
2660557,"TBM2010090603","2010-09-07 20:00:00",160,"2018-04-12 06:48:54",0,0,0,404,0,0
2660559,"TBM2010090605","2010-09-07 20:00:00",160,"2018-04-12 06:48:54",0,3,0,0,0,0
2660929,"TBM2010060501","2010-06-06 20:00:00",160,"2018-04-12 06:47:49",0,1,0,0,0,0
2661123,"TBM2010071108","2010-07-19 20:00:00",160,"2018-04-12 06:48:01",0,1,0,0,0,0
2661124,"TBM2010071108","2010-07-19 20:00:00",160,"2018-04-12 06:48:01",0,0,0,439,0,0
2661257,"TBM2010050503","2010-05-23 20:00:00",300,"2018-04-12 06:47:11",0,0,0,57,0,0
2661296,"TBM2010051001","2010-05-11 20:00:00",160,"2018-04-12 06:47:11",0,0,0,1,0,0
2661298,"TBM2010051002","2010-05-11 20:00:00",160,"2018-04-12 06:47:11",0,0,0,30,0,0
2661581,"TBM2010060105","2010-06-01 20:00:00",160,"2018-04-12 06:47:51",0,0,0,114,0,0
2661593,"TBM2010060304","2010-06-03 20:00:00",160,"2018-04-12 06:47:51",0,3,0,0,0,0
2661718,"TBM2010070308","2010-07-06 20:00:00",20,"2018-04-12 06:47:54",0,0,0,2,0,0
2661773,"TBM2010070201","2010-06-30 20:00:00",20,"2018-04-12 06:47:59",0,0,0,0,0,1
2661774,"TBM2010070203","2010-06-30 20:00:00",160,"2018-04-12 06:47:59",0,0,0,615,0,0
2661775,"TBM2010070204","2010-06-30 20:00:00",160,"2018-04-12 06:47:59",0,0,0,8,0,0
2662123,"TBM2010080905","2010-08-03 20:00:00",300,"2018-04-12 06:48:47",0,0,0,0,0,46
2662152,"TBM2010080906","2010-08-03 20:00:00",20,"2018-04-12 06:48:41",0,0,0,34,0,0
2662173,"TBM2010081202","2010-08-10 20:00:00",20,"2018-04-12 06:48:41",0,0,0,80,0,0
2662178,"TBM2010081204","2010-08-10 20:00:00",160,"2018-04-12 06:48:41",0,0,0,583,0,0
2662179,"TBM2010081205","2010-08-10 20:00:00",160,"2018-04-12 06:48:41",0,0,0,0,2,0
2662408,"TBM2010090402","2010-09-01 20:00:00",300,"2018-04-12 06:48:47",0,0,0,2,0,0
2662421,"TBM2010090601","2010-09-07 20:00:00",160,"2018-04-12 06:48:48",0,0,0,82,0,0
2662625,"TBM2010080304","2010-08-04 20:00:00",160,"2018-04-12 06:48:02",0,0,0,0,1,0
2662711,"TBM2010081204","2010-08-10 20:00:00",160,"2018-04-12 06:48:43",0,0,0,0,7,0
2662823,"TBM2010070302","2010-07-06 20:00:00",20,"2018-04-12 06:47:54",0,0,0,46,0,0
2663001,"TBM2010030802","2010-03-03 19:00:00",160,"2018-04-12 06:47:20",0,0,0,30,0,0
2663002,"TBM2010030803","2010-03-03 19:00:00",20,"2018-04-12 06:47:20",0,0,0,773,0,0
2663092,"TBM2010040201","2010-03-31 20:00:00",20,"2018-04-12 06:47:21",0,0,0,12,0,0
2663094,"TBM2010040203","2010-03-31 20:00:00",300,"2018-04-12 06:47:21",0,0,0,202,0,0
2663150,"TBM2010041002","2010-04-11 20:00:00",160,"2018-04-12 06:47:21",0,2,0,0,0,0
2663169,"TBM2010070203","2010-06-30 20:00:00",160,"2018-04-12 06:47:51",0,0,0,0,4,0
2663406,"TBM2010050306","2010-05-09 20:00:00",160,"2018-04-12 06:47:21",0,0,0,12,0,0
2663446,"TBM2010051001","2010-05-11 20:00:00",160,"2018-04-12 06:47:22",0,0,0,0,4,0
2663525,"TBM2010060304","2010-06-03 20:00:00",160,"2018-04-12 06:47:51",0,0,0,0,2,0
2663539,"TBM2010060503","2010-06-06 20:00:00",20,"2018-04-12 06:47:51",0,0,0,24,0,0
2663540,"TBM2010060504","2010-06-06 20:00:00",20,"2018-04-12 06:47:51",0,0,0,18,0,0
2663724,"TBM2010090408","2010-09-01 20:00:00",20,"2018-04-12 06:49:02",0,0,0,2,0,0
2663736,"TBM2010090605","2010-09-07 20:00:00",160,"2018-04-12 06:49:02",0,0,0,90,0,0
2663876,"TBM2010070304","2010-07-06 20:00:00",300,"2018-04-12 06:47:56",0,0,0,0,0,10
2664091,"TBM2010080907","2010-08-03 20:00:00",300,"2018-04-12 06:48:49",0,0,0,1,0,0
2664160,"TBM2010090106","2010-08-31 20:00:00",160,"2018-04-12 06:48:49",0,0,0,850,0,0
2664190,"TBM2010080301","2010-08-04 20:00:00",160,"2018-04-12 06:48:43",0,1,0,0,0,0
2664191,"TBM2010080301","2010-08-04 20:00:00",160,"2018-04-12 06:48:43",0,0,0,39,0,0
2664195,"TBM2010080304","2010-08-04 20:00:00",160,"2018-04-12 06:48:43",0,1,0,0,0,0
2664252,"TBM2010080905","2010-08-03 20:00:00",300,"2018-04-12 06:48:51",0,0,0,1,0,0
2664270,"TBM2010081206","2010-08-10 20:00:00",160,"2018-04-12 06:48:51",0,2,0,0,0,0
2664497,"TBM2010071106","2010-07-19 20:00:00",20,"2018-04-12 06:48:02",0,0,0,2,0,0
2664577,"TBM2010080304","2010-08-04 20:00:00",160,"2018-04-12 06:48:48",0,0,0,166,0,0
2664624,"TBM2010090401","2010-09-01 20:00:00",300,"2018-04-12 06:49:04",0,0,0,1,0,0
2664625,"TBM2010090402","2010-09-01 20:00:00",300,"2018-04-12 06:49:04",0,0,0,0,0,23
2664629,"TBM2010090405","2010-09-01 20:00:00",20,"2018-04-12 06:49:04",0,0,0,1,0,0
2664778,"TBM2010100103","2010-10-03 20:00:00",300,"2018-04-12 06:49:04",0,0,0,1,0,0
2664837,"TBM2010081002","2010-08-23 20:00:00",300,"2018-04-12 06:48:49",0,0,0,0,0,22
2664927,"TBM2010090403","2010-09-01 20:00:00",20,"2018-04-12 06:48:52",0,0,0,17,0,0
2665528,"TBM2010090606","2010-09-07 20:00:00",160,"2018-04-12 06:51:57",0,0,0,29,0,0
2665708,"TBM2010090602","2010-09-07 20:00:00",20,"2018-04-12 06:49:00",0,0,0,2,0,0
2665920,"TBM2010100906","2010-10-13 20:00:00",160,"2018-04-12 06:52:59",0,0,0,4,0,0
2666685,"TBM2010100105","2010-10-03 20:00:00",20,"2018-04-12 06:48:52",0,0,0,13,0,0
2666870,"TBM2010100604","2010-10-07 20:00:00",20,"2018-04-12 06:49:05",0,0,0,9,0,0
2667019,"TBM2010110706","2010-11-15 19:00:00",160,"2018-04-12 06:54:13",0,0,0,0,2,0
2667063,"TBM2010100903","2010-10-13 20:00:00",160,"2018-04-12 06:48:57",0,0,0,599,0,0
2667293,"TBM2010100901","2010-10-13 20:00:00",160,"2018-04-12 06:48:50",0,0,0,0,0,2
2667372,"TBM2010110201","2010-11-03 20:00:00",160,"2018-04-12 06:54:12",0,0,0,147,0,0
2667535,"TBM2010110702","2010-11-15 19:00:00",20,"2018-04-12 06:54:21",0,0,0,0,2,0
2667634,"TBM2010120202","2010-12-01 19:00:00",20,"2018-04-12 06:54:21",0,0,0,13,0,0
2667740,"TBM2010110704","2010-11-15 19:00:00",20,"2018-04-12 06:54:09",0,0,0,1,0,0
2667823,"TBM2010120203","2010-12-01 19:00:00",20,"2018-04-12 06:54:09",0,0,0,0,85,0
2667867,"TBM2010081206","2010-08-10 20:00:00",160,"2018-04-12 06:47:59",0,0,0,1459,0,0
2667910,"TBM2010090106","2010-08-31 20:00:00",160,"2018-04-12 06:47:59",0,2,0,0,0,0
2668036,"TBM2010100103","2010-10-03 20:00:00",300,"2018-04-12 06:48:59",0,0,0,0,0,1
2668038,"TBM2010100104","2010-10-03 20:00:00",300,"2018-04-12 06:48:59",0,0,0,0,0,60
2668142,"TBM2010121008","2010-12-01 19:00:00",20,"2018-04-12 06:54:10",0,0,0,0,2,0
2668458,"TBM2010110703","2010-11-15 19:00:00",160,"2018-04-12 06:54:15",0,0,0,194,0,0
2668475,"TBM2010111403","2010-11-17 19:00:00",300,"2018-04-12 06:54:12",0,0,0,1,0,0
2668758,"TBM2010120205","2010-12-01 19:00:00",160,"2018-04-12 06:54:16",0,0,0,146,0,0
2668759,"TBM2010120205","2010-12-01 19:00:00",160,"2018-04-12 06:54:16",0,0,0,0,9,0
2668937,"TBM2010110706","2010-11-15 19:00:00",160,"2018-04-12 06:54:18",0,0,0,36,0,0
2669126,"TBM2010100901","2010-10-13 20:00:00",160,"2018-04-12 06:48:59",0,0,0,1293,0,0
2669230,"TBM2010110702","2010-11-15 19:00:00",20,"2018-04-12 06:49:00",0,0,0,1,0,0
2669353,"TBM2010111401","2010-11-17 19:00:00",20,"2018-04-12 06:54:10",0,0,0,2,0,0
2670693,"TBM2009010701","2009-01-13 19:00:00",160,"2018-04-12 06:41:01",0,0,0,1,0,0
2670758,"TBM2010111408","2010-11-17 19:00:00",300,"2018-04-12 06:54:15",0,0,0,2,0,0
2670805,"TBM2010120201","2010-12-01 19:00:00",160,"2018-04-12 06:54:15",0,0,0,38,0,0
2670844,"TBM2010121005","2010-12-01 19:00:00",20,"2018-04-12 06:55:54",0,0,0,0,2,0
2671239,"TBM2011020906","2011-02-10 19:00:00",160,"2018-04-12 06:58:11",0,0,0,2,0,0
2671530,"TBM2010121006","2010-12-01 19:00:00",20,"2018-04-12 06:54:09",0,0,0,0,1,0
2672130,"TBM2011030506","2011-03-02 19:00:00",160,"2018-04-12 06:56:04",0,0,0,0,1,0
2672131,"TBM2011030601","2011-03-01 19:00:00",300,"2018-04-12 06:56:04",0,0,0,3,0,0
2672191,"TBM2011020306","2011-02-06 19:00:00",20,"2018-04-12 06:56:01",0,0,0,0,2,0
2672633,"TBM2011020306","2011-02-06 19:00:00",20,"2018-04-12 06:56:08",0,0,0,41,0,0
2672775,"TBM2010121007","2010-12-01 19:00:00",300,"2018-04-12 06:54:21",0,0,0,0,0,3
2672964,"TBM2011030605","2011-03-01 19:00:00",20,"2018-04-12 06:58:11",0,0,0,69,0,0
2673068,"TBM2011040402","2011-04-03 20:00:00",20,"2018-04-12 07:00:34",0,0,0,7,0,0
2673089,"TBM2011040804","2011-04-05 20:00:00",20,"2018-04-12 07:00:34",0,0,0,0,0,220
2673090,"TBM2011040804","2011-04-05 20:00:00",20,"2018-04-12 07:00:34",0,0,0,2,0,0
2673103,"TBM2011041206","2011-04-13 20:00:00",20,"2018-04-12 07:00:34",0,0,2,0,0,0
2673105,"TBM2011041207","2011-04-13 20:00:00",160,"2018-04-12 07:00:34",0,0,0,254,0,0
2673106,"TBM2011041208","2011-04-13 20:00:00",20,"2018-04-12 07:00:34",0,0,0,147,0,0
2673201,"TBM2011040404","2011-04-03 20:00:00",300,"2018-04-12 06:56:02",0,0,0,0,0,9
2673244,"TBM2011041204","2011-04-13 20:00:00",160,"2018-04-12 06:56:16",0,0,0,0,4,0
2673349,"TBM2011050807","2011-05-15 20:00:00",20,"2018-04-12 06:56:16",0,0,0,89,0,0
2673371,"TBM2011051104","2011-05-17 20:00:00",160,"2018-04-12 06:56:16",0,0,0,113,0,0
2673481,"TBM2011060501","2011-05-31 20:00:00",160,"2018-04-12 06:56:21",0,3,0,0,0,0
2673485,"TBM2011060504","2011-05-31 20:00:00",160,"2018-04-12 06:56:21",0,0,0,150,0,0
2673521,"TBM2011061101","2011-06-21 20:00:00",20,"2018-04-12 06:56:21",0,0,0,0,0,17
2673524,"TBM2011061102","2011-06-21 20:00:00",300,"2018-04-12 06:56:21",0,0,0,0,0,91
2674024,"TBM2011051306","2011-05-16 20:00:00",300,"2018-04-12 06:56:29",0,0,0,0,0,48
2674153,"TBM2011061203","2011-06-27 20:00:00",20,"2018-04-12 06:56:30",0,0,0,47,0,0
2674231,"TBM2011070305","2011-07-06 20:00:00",160,"2018-04-12 06:56:49",0,0,0,398,0,0
2674409,"TBM2011050805","2011-05-15 20:00:00",20,"2018-04-12 07:00:34",0,0,0,45,0,0
2674513,"TBM2011060504","2011-05-31 20:00:00",160,"2018-04-12 07:00:35",0,1,0,0,0,0
2674563,"TBM2011061205","2011-06-27 20:00:00",160,"2018-04-12 07:00:47",0,2,0,0,0,0
2674685,"TBM2011070806","2011-07-17 20:00:00",20,"2018-04-12 06:56:44",0,0,0,13,0,0
2674864,"TBM2011070304","2011-07-06 20:00:00",160,"2018-04-12 07:00:47",0,0,0,138,0,0
2674888,"TBM2011070602","2011-07-13 20:00:00",160,"2018-04-12 07:00:47",0,0,0,233,0,0
2674905,"TBM2011070806","2011-07-17 20:00:00",20,"2018-04-12 07:00:47",0,0,0,0,0,12
2675193,"TBM2011030304","2011-02-28 19:00:00",300,"2018-04-12 06:56:02",0,0,0,18,0,0
2675311,"TBM2011040803","2011-04-05 20:00:00",20,"2018-04-12 06:56:13",0,0,0,1,0,0
2675336,"TBM2011041208","2011-04-13 20:00:00",20,"2018-04-12 06:56:26",0,0,0,0,1,0
2675453,"TBM2011030603","2011-03-01 19:00:00",20,"2018-04-12 06:56:03",0,0,0,1,0,0
2675564,"TBM2011040401","2011-04-03 20:00:00",300,"2018-04-12 06:56:27",0,0,0,0,0,164
2675584,"TBM2011040806","2011-04-05 20:00:00",160,"2018-04-12 06:56:29",0,1,0,0,0,0
2675606,"TBM2011041204","2011-04-13 20:00:00",160,"2018-04-12 06:56:29",0,0,0,203,0,0
2675607,"TBM2011041207","2011-04-13 20:00:00",160,"2018-04-12 06:56:29",0,0,0,0,4,0
2675711,"TBM2011040804","2011-04-05 20:00:00",20,"2018-04-12 06:56:11",0,0,0,0,3,0
2675712,"TBM2011040807","2011-04-05 20:00:00",160,"2018-04-12 06:56:11",0,0,0,0,2,0
2675813,"TBM2011011203","2011-01-13 19:00:00",160,"2018-04-12 06:54:18",0,0,0,2,0,0
2675967,"TBM2011030506","2011-03-02 19:00:00",160,"2018-04-12 06:54:24",0,0,0,29,0,0
2676226,"TBM2011030609","2011-03-01 19:00:00",20,"2018-04-12 06:56:05",0,0,0,1,0,0
2676334,"TBM2011040406","2011-04-03 20:00:00",20,"2018-04-12 06:56:08",0,0,0,19,0,0
2676350,"TBM2011040802","2011-04-05 20:00:00",160,"2018-04-12 06:56:08",0,0,0,0,1,0
2676697,"TBM2011070302","2011-07-06 20:00:00",160,"2018-04-12 06:56:34",0,0,0,97,0,0
2676752,"TBM2011070809","2011-07-17 20:00:00",300,"2018-04-12 06:56:52",0,0,0,2,0,0
2677004,"TBM2011040405","2011-04-03 20:00:00",300,"2018-04-12 06:56:07",0,0,0,24,0,0
2677325,"TBM2011050801","2011-05-15 20:00:00",20,"2018-04-12 06:56:29",0,0,0,2,0,0
2677328,"TBM2011050806","2011-05-15 20:00:00",160,"2018-04-12 06:56:29",0,1,0,0,0,0
2677344,"TBM2011051103","2011-05-17 20:00:00",160,"2018-04-12 06:56:29",0,0,0,82,0,0
