OBJECTID,Reference,Sampling_Date,Latitude,Longitude,Gear,ExDate,Bluefish,Common Snook,Mullets,Pinfish,Red Drum,Sand Seatrout
2648558,TBM2009101103,2009-10-06T00:00:00Z,27.962533,-82.682983,20,2018-04-12T10:45:10Z,0,0,0,0,0,1
2648661,TBM2009110804,2009-11-16T00:00:00Z,27.864033,-82.548316,160,2018-04-12T10:46:31Z,0,0,0,68,0,0
2648860,TBM2009090708,2009-09-03T00:00:00Z,27.863283,-82.54395,160,2018-04-12T10:42:37Z,0,0,0,882,0,0
2649017,TBM2010020104,2010-02-01T00:00:00Z,27.9084,-82.533283,20,2018-04-12T10:46:21Z,0,0,0,4,0,0
2649065,TBM2010020906,2010-02-04T00:00:00Z,27.874716,-82.6033,20,2018-04-12T10:46:21Z,0,0,0,4,0,0
2649209,TBM2009081402,2009-08-18T00:00:00Z,27.875183,-82.53105,160,2018-04-12T10:45:06Z,0,0,0,70,0,0
2649478,TBM2010011109,2010-01-12T00:00:00Z,27.973866,-82.60065,20,2018-04-12T10:46:32Z,0,0,0,1,0,0
2649882,TBD2011090203,2011-09-27T00:00:00Z,27.980733,-82.6088,251,2018-04-12T10:51:06Z,0,0,0,2,0,0
2649907,TBD2005100202,2005-10-19T00:00:00Z,27.984283,-82.6095,251,2018-04-12T10:47:25Z,0,0,0,0,1,0
2650107,TBM2009090103,2009-09-01T00:00:00Z,28.00885,-82.654416,160,2018-04-12T10:45:08Z,0,1,0,0,0,0
2650178,TBM2009120602,2009-12-08T00:00:00Z,27.936883,-82.72085,160,2018-04-12T10:46:27Z,0,0,0,0,3,0
2650260,TBM2010010604,2010-01-07T00:00:00Z,27.908283,-82.63285,160,2018-04-12T10:46:32Z,0,0,0,0,1,0
2650314,TBM2009090104,2009-09-01T00:00:00Z,27.995166,-82.682466,160,2018-04-12T10:45:08Z,0,0,0,3,0,0
2650358,TBM2009090703,2009-09-03T00:00:00Z,27.83465,-82.5889,160,2018-04-12T10:45:15Z,0,1,0,0,0,0
2650361,TBM2009090708,2009-09-03T00:00:00Z,27.863283,-82.54395,160,2018-04-12T10:45:15Z,0,3,0,0,0,0
2650435,TBM2009100102,2009-10-01T00:00:00Z,27.931583,-82.6928,160,2018-04-12T10:45:15Z,0,0,0,755,0,0
2650442,TBM2009100302,2009-10-05T00:00:00Z,27.883283,-82.5341,160,2018-04-12T10:45:15Z,0,0,0,144,0,0
2650497,TBM2009101104,2009-10-06T00:00:00Z,27.939933,-82.6436,300,2018-04-12T10:45:15Z,0,0,0,0,0,155
2650499,TBM2009101106,2009-10-06T00:00:00Z,27.89605,-82.639816,20,2018-04-12T10:45:15Z,0,0,0,1,0,0
2650600,TBM2009100301,2009-10-05T00:00:00Z,27.88255,-82.619266,160,2018-04-12T10:45:19Z,0,0,0,5,0,0
2650665,TBM2009101101,2009-10-06T00:00:00Z,27.940166,-82.553816,20,2018-04-12T10:45:19Z,0,0,0,2,0,0
2650836,TBM2009111105,2009-11-16T00:00:00Z,27.9658,-82.654833,20,2018-04-12T10:46:34Z,0,0,0,1,0,0
2651064,TBD2006090203,2006-09-22T00:00:00Z,27.981317,-82.608717,251,2018-04-12T10:47:48Z,0,0,0,0,1,0
2651093,TBD2007100202,2007-10-23T00:00:00Z,27.97715,-82.598033,251,2018-04-12T10:51:00Z,0,1,0,0,0,0
2651094,TBD2007110202,2007-11-20T00:00:00Z,27.837317,-82.59135,251,2018-04-12T10:51:00Z,0,0,0,4,0,0
2651154,TBM2009100101,2009-10-01T00:00:00Z,27.956033,-82.71745,20,2018-04-12T10:45:10Z,0,0,0,0,1,0
2651228,TBM2009101103,2009-10-06T00:00:00Z,27.962533,-82.682983,20,2018-04-12T10:45:12Z,0,0,0,1,0,0
2651360,TBD2008100205,2008-10-22T00:00:00Z,27.978417,-82.59285,251,2018-04-12T10:50:54Z,0,0,0,0,1,0
2651381,TBD2011040103,2011-04-18T00:00:00Z,27.978483,-82.5966,251,2018-04-12T10:50:54Z,0,0,0,0,1,0
2651390,TBD2011070201,2011-07-19T00:00:00Z,27.9724,-82.612083,251,2018-04-12T10:50:54Z,0,0,0,1,0,0
2651397,TBD2011080205,2011-08-16T00:00:00Z,27.980133,-82.607983,251,2018-04-12T10:50:54Z,0,0,0,0,17,0
2651510,TBM2009090703,2009-09-03T00:00:00Z,27.83465,-82.5889,160,2018-04-12T10:45:19Z,0,0,0,259,0,0
2651531,TBM2009091008,2009-09-03T00:00:00Z,27.944216,-82.551266,300,2018-04-12T10:45:20Z,0,0,0,0,0,38
2651597,TBM2009110805,2009-11-16T00:00:00Z,27.866633,-82.538316,20,2018-04-12T10:46:29Z,0,0,0,0,22,0
2651619,TBM2009111005,2009-11-12T00:00:00Z,27.9017,-82.642683,20,2018-04-12T10:46:29Z,0,0,0,0,6,0
2651981,TBM2009100302,2009-10-05T00:00:00Z,27.883283,-82.5341,160,2018-04-12T10:46:29Z,0,1,0,0,0,0
2651982,TBM2009100306,2009-10-05T00:00:00Z,27.833716,-82.589216,20,2018-04-12T10:46:29Z,0,0,0,3,0,0
2652429,TBM2008061403,2008-06-12T00:00:00Z,27.873883,-82.599,160,2018-04-12T10:39:48Z,0,0,0,66,0,0
2652605,TBM2008071406,2008-07-17T00:00:00Z,27.87465,-82.603433,20,2018-04-12T10:39:59Z,0,0,0,10,0,0
2652887,TBM2008091102,2008-09-08T00:00:00Z,27.924267,-82.700783,160,2018-04-12T10:40:08Z,0,0,0,43,0,0
2652895,TBM2008091301,2008-09-15T00:00:00Z,27.851017,-82.555583,20,2018-04-12T10:40:08Z,0,0,0,2,0,0
2653093,TBM2009120803,2009-12-02T00:00:00Z,27.87475,-82.604433,160,2018-04-12T10:46:34Z,0,0,0,4,0,0
2653198,TBM2008100303,2008-10-07T00:00:00Z,27.9574,-82.716167,160,2018-04-12T10:40:36Z,0,0,0,1,0,0
2653635,TBM2010020107,2010-02-01T00:00:00Z,27.932983,-82.71095,20,2018-04-12T10:46:34Z,0,0,0,738,0,0
2653636,TBM2010020108,2010-02-01T00:00:00Z,27.939133000000002,-82.7181,20,2018-04-12T10:46:34Z,0,0,0,816,0,0
2653674,TBM2010020905,2010-02-04T00:00:00Z,27.874233,-82.6064,160,2018-04-12T10:46:44Z,0,0,0,7,0,0
2653730,TBM2010030102,2010-03-01T00:00:00Z,27.944383,-82.63975,300,2018-04-12T10:46:44Z,0,0,0,1,0,0
2653748,TBM2010030606,2010-03-10T00:00:00Z,28.0094,-82.6546,20,2018-04-12T10:46:44Z,0,0,0,166,0,0
2654083,TBM2009120606,2009-12-08T00:00:00Z,27.93815,-82.55545,160,2018-04-12T10:46:33Z,0,0,0,21,0,0
2654367,TBM2010010605,2010-01-07T00:00:00Z,27.887783,-82.636666,20,2018-04-12T10:50:29Z,0,0,0,1,0,0
2654536,TBM2010020902,2010-02-04T00:00:00Z,27.963033,-82.675966,160,2018-04-12T10:47:22Z,0,0,0,28,0,0
2654552,TBM2010021302,2010-02-22T00:00:00Z,27.850233,-82.555433,160,2018-04-12T10:47:22Z,0,0,0,1,0,0
2654671,TBM2010010203,2010-01-05T00:00:00Z,27.8736,-82.598816,160,2018-04-12T10:46:34Z,0,0,0,1,0,0
2654802,TBM2010020106,2010-02-01T00:00:00Z,27.91905,-82.613233,20,2018-04-12T10:47:17Z,0,0,0,241,0,0
2655034,TBM2010010603,2010-01-07T00:00:00Z,27.956833,-82.712,160,2018-04-12T10:46:24Z,0,3,0,0,0,0
2655106,TBM2010020110,2010-02-01T00:00:00Z,27.988033,-82.632966,300,2018-04-12T10:46:25Z,0,0,0,16,0,0
2655187,TBM2010030104,2010-03-01T00:00:00Z,27.931633,-82.707733,20,2018-04-12T10:47:38Z,0,0,0,1887,0,0
2655276,TBM2010030105,2010-03-01T00:00:00Z,27.904133,-82.588783,300,2018-04-12T10:47:09Z,0,0,0,1,0,0
2655398,TBM2010040204,2010-04-01T00:00:00Z,27.933083,-82.656966,300,2018-04-12T10:47:33Z,0,0,0,1,0,0
2655400,TBM2010040208,2010-04-01T00:00:00Z,27.961233,-82.566266,20,2018-04-12T10:47:33Z,0,0,0,245,0,0
2655438,TBM2010020109,2010-02-01T00:00:00Z,27.964516,-82.666216,20,2018-04-12T10:46:32Z,0,0,0,192,0,0
2655476,TBM2010020906,2010-02-04T00:00:00Z,27.874716,-82.6033,20,2018-04-12T10:46:41Z,0,0,0,0,1,0
2655535,TBM2010030601,2010-03-10T00:00:00Z,27.983133,-82.616416,20,2018-04-12T10:47:07Z,0,0,0,2187,0,0
2655790,TBM2010040801,2010-04-06T00:00:00Z,27.92,-82.688283,160,2018-04-12T10:47:13Z,0,1,0,0,0,0
2655799,TBM2010041001,2010-04-12T00:00:00Z,27.87815,-82.602466,20,2018-04-12T10:47:13Z,0,0,0,487,0,0
2655939,TBM2010041101,2010-04-08T00:00:00Z,27.874766,-82.595933,20,2018-04-12T10:47:38Z,0,0,0,19,0,0
2656098,TBM2010040207,2010-04-01T00:00:00Z,27.9465,-82.632183,300,2018-04-12T10:47:36Z,0,0,0,0,0,1
2656310,TBM2010020903,2010-02-04T00:00:00Z,27.900633,-82.6406,160,2018-04-12T10:46:35Z,0,0,0,3,0,0
2656322,TBM2010021301,2010-02-22T00:00:00Z,27.866483,-82.542316,20,2018-04-12T10:46:35Z,0,0,0,408,0,0
2656358,TBM2010030103,2010-03-01T00:00:00Z,27.95035,-82.7126,300,2018-04-12T10:46:35Z,0,0,0,1,0,0
2656448,TBM2010040205,2010-04-01T00:00:00Z,27.912966,-82.650116,20,2018-04-12T10:47:25Z,0,0,0,142,0,0
2656478,TBM2010040801,2010-04-06T00:00:00Z,27.92,-82.688283,160,2018-04-12T10:47:25Z,0,0,0,0,6,0
2656493,TBM2010041106,2010-04-08T00:00:00Z,27.849033,-82.585633,300,2018-04-12T10:47:25Z,0,0,0,54,0,0
2656549,TBM2010050304,2010-05-10T00:00:00Z,27.825916,-82.592383,160,2018-04-12T10:47:25Z,0,11,0,0,0,0
2656558,TBM2010050503,2010-05-24T00:00:00Z,27.97955,-82.65105,300,2018-04-12T10:47:25Z,0,0,0,0,0,78
2656657,TBM2010051002,2010-05-12T00:00:00Z,27.96295,-82.676366,160,2018-04-12T10:47:38Z,1,0,0,0,0,0
2656730,TBM2010060106,2010-06-02T00:00:00Z,27.946066,-82.719116,300,2018-04-12T10:47:53Z,0,0,0,1,0,0
2656733,TBM2010060108,2010-06-02T00:00:00Z,27.889133,-82.628066,160,2018-04-12T10:47:53Z,0,0,0,27,0,0
2656920,TBM2010040802,2010-04-06T00:00:00Z,28.0307,-82.690933,160,2018-04-12T10:46:38Z,0,0,0,0,13,0
2656932,TBM2010041002,2010-04-12T00:00:00Z,27.876,-82.599683,160,2018-04-12T10:46:38Z,0,0,0,4,0,0
2657162,TBM2010030101,2010-03-01T00:00:00Z,27.93855,-82.5585,20,2018-04-12T10:50:30Z,0,0,0,2530,0,0
2657259,TBM2009110801,2009-11-16T00:00:00Z,27.848383,-82.555883,20,2018-04-12T10:45:13Z,0,0,0,0,1,0
2657372,TBM2009120704,2009-12-03T00:00:00Z,27.9459,-82.721533,20,2018-04-12T10:46:29Z,0,0,0,0,6,0
2657440,TBM2010010602,2010-01-07T00:00:00Z,27.961283,-82.690216,160,2018-04-12T10:46:29Z,0,0,0,3,0,0
2657454,TBM2010051006,2010-05-12T00:00:00Z,27.912716,-82.67265,160,2018-04-12T10:48:00Z,0,0,0,0,2,0
2657531,TBM2010060501,2010-06-07T00:00:00Z,27.97525,-82.57475,160,2018-04-12T10:48:01Z,0,0,0,292,0,0
2657536,TBM2010060504,2010-06-07T00:00:00Z,27.98125,-82.6919,20,2018-04-12T10:48:01Z,0,0,0,0,0,1
2657683,TBM2010040202,2010-04-01T00:00:00Z,27.959016,-82.705883,20,2018-04-12T10:50:30Z,0,0,0,547,0,0
2657719,TBM2010040804,2010-04-06T00:00:00Z,28.021,-82.6659,20,2018-04-12T10:50:30Z,0,0,0,108,0,0
2657843,TBM2010051004,2010-05-12T00:00:00Z,27.91645,-82.684966,20,2018-04-12T10:51:27Z,0,0,0,0,1,0
2658059,TBM2010081003,2010-08-24T00:00:00Z,27.876016,-82.591616,20,2018-04-12T10:48:41Z,0,0,0,10,0,0
2658149,TBM2010060502,2010-06-07T00:00:00Z,27.975766,-82.575966,20,2018-04-12T10:51:27Z,0,0,0,41,0,0
2658285,TBM2010011102,2010-01-12T00:00:00Z,28.004316,-82.652333,20,2018-04-12T10:46:29Z,0,0,0,1,0,0
2658372,TBM2010021204,2010-02-09T00:00:00Z,27.822766,-82.58845,20,2018-04-12T10:46:42Z,0,0,0,185,0,0
2658430,TBM2010030106,2010-03-01T00:00:00Z,27.865,-82.597516,20,2018-04-12T10:46:42Z,0,0,0,3,0,0
2658432,TBM2010030107,2010-03-01T00:00:00Z,27.855733,-82.590233,300,2018-04-12T10:46:42Z,0,0,0,10,0,0
2658445,TBM2010030603,2010-03-10T00:00:00Z,27.955366,-82.72005,160,2018-04-12T10:46:42Z,0,0,0,0,4,0
2658476,TBM2010070303,2010-07-07T00:00:00Z,27.908983,-82.628133,20,2018-04-12T10:51:27Z,0,0,0,42,0,0
2658550,TBM2010071101,2010-07-20T00:00:00Z,27.845733,-82.594066,20,2018-04-12T10:51:56Z,0,0,0,167,0,0
2658710,TBM2010060302,2010-06-04T00:00:00Z,27.87495,-82.53115,160,2018-04-12T10:47:53Z,0,0,0,13,0,0
2658724,TBM2010060502,2010-06-07T00:00:00Z,27.975766,-82.575966,20,2018-04-12T10:47:53Z,0,0,0,0,1,0
2658871,TBM2010070206,2010-07-01T00:00:00Z,28.018566,-82.66655,160,2018-04-12T10:47:54Z,0,0,0,0,1,0
2659161,TBM2010050304,2010-05-10T00:00:00Z,27.825916,-82.592383,160,2018-04-12T10:47:33Z,0,0,0,51,0,0
2659395,TBM2010051006,2010-05-12T00:00:00Z,27.912716,-82.67265,160,2018-04-12T10:47:14Z,0,0,0,49,0,0
2659489,TBM2010060305,2010-06-04T00:00:00Z,27.8266,-82.596466,20,2018-04-12T10:47:49Z,0,0,0,430,0,0
2659509,TBM2010060501,2010-06-07T00:00:00Z,27.97525,-82.57475,160,2018-04-12T10:47:59Z,0,0,0,0,2,0
2659641,TBM2010070206,2010-07-01T00:00:00Z,28.018566,-82.66655,160,2018-04-12T10:48:01Z,0,0,0,301,0,0
2659863,TBM2010050502,2010-05-24T00:00:00Z,27.965666,-82.566033,20,2018-04-12T10:47:25Z,0,0,0,37,0,0
2660068,TBM2010081205,2010-08-11T00:00:00Z,27.935283,-82.71775,160,2018-04-12T10:48:51Z,0,0,0,152,0,0
2660120,TBM2010051003,2010-05-12T00:00:00Z,27.957633,-82.709316,160,2018-04-12T10:47:43Z,0,0,0,0,5,0
2660334,TBM2010050507,2010-05-24T00:00:00Z,27.983433,-82.622183,300,2018-04-12T10:47:49Z,0,0,0,0,0,1
2660367,TBM2010051004,2010-05-12T00:00:00Z,27.91645,-82.684966,20,2018-04-12T10:47:49Z,0,0,0,55,0,0
2660434,TBM2010060101,2010-06-02T00:00:00Z,27.891533,-82.587933,20,2018-04-12T10:47:49Z,0,0,0,3,0,0
2660439,TBM2010060108,2010-06-02T00:00:00Z,27.889133,-82.628066,160,2018-04-12T10:47:49Z,0,1,0,0,0,0
2660446,TBM2010060302,2010-06-04T00:00:00Z,27.87495,-82.53115,160,2018-04-12T10:47:49Z,0,0,0,0,3,0
2660557,TBM2010090603,2010-09-08T00:00:00Z,28.002716,-82.664366,160,2018-04-12T10:48:54Z,0,0,0,404,0,0
2660559,TBM2010090605,2010-09-08T00:00:00Z,27.954816,-82.719966,160,2018-04-12T10:48:54Z,0,3,0,0,0,0
2660929,TBM2010060501,2010-06-07T00:00:00Z,27.97525,-82.57475,160,2018-04-12T10:47:49Z,0,1,0,0,0,0
2661123,TBM2010071108,2010-07-20T00:00:00Z,27.864066,-82.541383,160,2018-04-12T10:48:01Z,0,1,0,0,0,0
2661124,TBM2010071108,2010-07-20T00:00:00Z,27.864066,-82.541383,160,2018-04-12T10:48:01Z,0,0,0,439,0,0
2661257,TBM2010050503,2010-05-24T00:00:00Z,27.97955,-82.65105,300,2018-04-12T10:47:11Z,0,0,0,57,0,0
2661296,TBM2010051001,2010-05-12T00:00:00Z,27.963416,-82.68525,160,2018-04-12T10:47:11Z,0,0,0,1,0,0
2661298,TBM2010051002,2010-05-12T00:00:00Z,27.96295,-82.676366,160,2018-04-12T10:47:11Z,0,0,0,30,0,0
2661581,TBM2010060105,2010-06-02T00:00:00Z,27.940333,-82.549633,160,2018-04-12T10:47:51Z,0,0,0,114,0,0
2661593,TBM2010060304,2010-06-04T00:00:00Z,27.853116,-82.554066,160,2018-04-12T10:47:51Z,0,3,0,0,0,0
2661718,TBM2010070308,2010-07-07T00:00:00Z,27.891066,-82.542633,20,2018-04-12T10:47:54Z,0,0,0,2,0,0
2661773,TBM2010070201,2010-07-01T00:00:00Z,27.9535,-82.722133,20,2018-04-12T10:47:59Z,0,0,0,0,0,1
2661774,TBM2010070203,2010-07-01T00:00:00Z,27.903666,-82.64705,160,2018-04-12T10:47:59Z,0,0,0,615,0,0
2661775,TBM2010070204,2010-07-01T00:00:00Z,27.964282999999998,-82.664966,160,2018-04-12T10:47:59Z,0,0,0,8,0,0
2662123,TBM2010080905,2010-08-04T00:00:00Z,27.94345,-82.6836,300,2018-04-12T10:48:47Z,0,0,0,0,0,46
2662152,TBM2010080906,2010-08-04T00:00:00Z,27.918583,-82.683,20,2018-04-12T10:48:41Z,0,0,0,34,0,0
2662173,TBM2010081202,2010-08-11T00:00:00Z,28.001716,-82.632616,20,2018-04-12T10:48:41Z,0,0,0,80,0,0
2662178,TBM2010081204,2010-08-11T00:00:00Z,27.974933,-82.690316,160,2018-04-12T10:48:41Z,0,0,0,583,0,0
2662179,TBM2010081205,2010-08-11T00:00:00Z,27.935283,-82.71775,160,2018-04-12T10:48:41Z,0,0,0,0,2,0
2662408,TBM2010090402,2010-09-02T00:00:00Z,27.931433,-82.687566,300,2018-04-12T10:48:47Z,0,0,0,2,0,0
2662421,TBM2010090601,2010-09-08T00:00:00Z,27.974066,-82.59125,160,2018-04-12T10:48:48Z,0,0,0,82,0,0
2662625,TBM2010080304,2010-08-05T00:00:00Z,27.8639,-82.543383,160,2018-04-12T10:48:02Z,0,0,0,0,1,0
2662711,TBM2010081204,2010-08-11T00:00:00Z,27.974933,-82.690316,160,2018-04-12T10:48:43Z,0,0,0,0,7,0
2662823,TBM2010070302,2010-07-07T00:00:00Z,27.896916,-82.64005,20,2018-04-12T10:47:54Z,0,0,0,46,0,0
2663001,TBM2010030802,2010-03-04T00:00:00Z,27.8811,-82.5383,160,2018-04-12T10:47:20Z,0,0,0,30,0,0
