"Reference","Latitude","Longitude"
"TBM2010071101",27.845733,-82.594066
"TBM2010060101",27.891533,-82.587933
"TBM2010070301",27.958716,-82.684216
"TBM2010070305",27.887333,-82.62565
"TBM2010060103",27.903583,-82.580916
"TBM2010051005",27.916533,-82.677066
"TBM2010070203",27.903666,-82.64705
"TBM2010070308",27.891066,-82.542633
"TBM2010071106",27.836116,-82.557266
"TBM2010080907",27.923733,-82.556933
"TBM2010081202",28.001716,-82.632616
"TBM2010081205",27.935283,-82.71775
"TBM2010090106",27.853983,-82.5538
"TBM2010090403",27.9095,-82.643283
"TBM2010090404",27.905533,-82.571416
"TBM2010090602",28.0118,-82.64905
"TBM2010090603",28.002716,-82.664366
"TBM2010090604",27.932466,-82.7148
"TBM2010090605",27.954816,-82.719966
"TBM2010091202",27.833766,-82.545783
"TBM2010100101",27.951283,-82.54685
"TBM2010100102",27.912733,-82.6231
"TBM2010100104",27.94685,-82.67965
"TBM2010100105",27.927166,-82.705533
"TBM2010100106",27.9573,-82.71725
"TBM2010081206",27.972333,-82.612233
"TBM2010081204",27.974933,-82.690316
"TBM2010090401",27.955583,-82.711083
"TBM2010090402",27.931433,-82.687566
"TBM2010090601",27.974066,-82.59125
"TBM2010100103",27.910866,-82.6217
"TBM2010081002",27.840533,-82.55365
"TBM2010090408",27.96375,-82.565766
"TBM2010080301",27.859533,-82.595983
"TBM2010080904",28.01955,-82.669916
"TBM2010090405",27.948083,-82.542566
"TBM2010090606",27.913066,-82.671933
"TBM2010091208",27.8377,-82.584866
"TBM2010100108",27.973716,-82.606033
"TBM2010091209",27.868883,-82.6036
"TBM2010100603",27.833566,-82.5391
"TBM2010100901",28.00675,-82.67605
"TBM2010100906",27.917683,-82.5358
"TBM2010100903",27.890516,-82.63335
"TBM2010100904",27.890466,-82.62335
"TBM2010100604",27.8358,-82.539083
"TBM2010110202",27.87605,-82.598616
"TBM2010110702",27.888816,-82.627366
"TBM2010110703",27.92075,-82.688166
"TBM2010110704",27.92935,-82.71135
"TBM2010110706",27.957433,-82.713266
"TBM2010100905",27.881783,-82.616666
"TBM2010110201",27.85945,-82.5961
"TBM2010111402",27.932416,-82.533566
"TBM2010111404",27.892066,-82.588266
"TBM2010111407",27.988933,-82.6403
"TBM2010111408",27.973933,-82.602783
"TBM2010120202",27.9626,-82.6814
"TBM2010120203",27.953483,-82.71995
"TBM2010120201",27.938083,-82.5601
"TBM2010121005",27.899033,-82.637233
"TBM2010121006",27.902083,-82.633333
"TBM2010121008",27.965766,-82.5659
"TBM2011010604",27.91805,-82.65945
"TBM2011011203",27.96915,-82.572183
"TBM2010111403",27.912916,-82.54195
"TBM2010120205",27.9615,-82.68875
"TBM2010121001",28.018716,-82.678016
"TBM2010121007",27.942633,-82.630233
"TBM2011010606",27.943,-82.618433
"TBM2011010607",27.89455,-82.60545
"TBM2010121004",27.907716,-82.62815
"TBM2011010605",27.9165,-82.656033
"TBM2010111401",27.937116,-82.56255
"TBM2010121009",27.958516,-82.601766
"TBM2011010603",27.959433,-82.704016
"TBM2011020902",27.973083,-82.606666
"TBM2011020906",28.009116,-82.676266
"TBM2011021202",27.911283,-82.65885
"TBM2011021301",27.919016,-82.53765
"TBM2011021307",27.881766,-82.616683
"TBM2011020306",27.867733,-82.537516
"TBM2011010602",28.022616,-82.684516
"TBM2011011201",27.98935,-82.627916
"TBM2011020901",27.918533,-82.6104
"TBM2011030304",27.863916,-82.587016
"TBM2011030506",27.865916,-82.604133
"TBM2011030601",27.975133,-82.678633
"TBM2011030603",27.9172,-82.671416
"TBM2011030606",27.8828,-82.6199
"TBM2011031203",28.0091,-82.676483
"TBM2011011206",27.905166,-82.639983
"TBM2011021303",27.93665,-82.574483
"TBM2011021304",27.972583,-82.611683
"TBM2011030608",27.923516,-82.531616
"TBM2011030609",27.955866,-82.549866
"TBM2011030605",27.896283,-82.6402
"TBM2011020305",27.831116,-82.58145
"TBM2011030301",27.831633,-82.554083
"TBM2011030607",27.900466,-82.600933
"TBM2011031201",27.924483,-82.70225
"TBM2011040401",27.95795,-82.66505
"TBM2011040402",27.92445,-82.531516
"TBM2011040403",27.947833,-82.54585
"TBM2011040404",27.947383,-82.560483
"TBM2011040405",27.946133,-82.5839
"TBM2011040801",27.991016,-82.684116
"TBM2011040804",28.016666,-82.667766
"TBM2011041204",27.833933,-82.588966
"TBM2011041206",27.8737,-82.606816
"TBM2011041207",27.882533,-82.619166
"TBM2011041208",27.882066,-82.61815
"TBM2011040406",27.975566,-82.601533
"TBM2011040802",27.908216,-82.632683
"TBM2011040803",27.9108,-82.629383
"TBM2011040807",27.989133,-82.685233
"TBM2011050803",27.82995,-82.588466
"TBM2011050806",27.881566,-82.53875
"TBM2011050807",27.8826,-82.5345
"TBM2011051101",27.892116,-82.628116
"TBM2011051103",27.9156,-82.67925
"TBM2011051104",27.955,-82.720383
"TBM2011051106",28.0022,-82.6752
"TBM2011051302",27.962833,-82.572683
"TBM2011051303",27.954566,-82.546383
"TBM2011051306",27.932233,-82.636166
"TBM2011060501",27.968333,-82.632833
"TBM2011060502",27.905966,-82.638416
"TBM2011060503",27.90585,-82.648883
"TBM2011060504",27.9119,-82.66045
"TBM2011061101",28.02755,-82.690066
"TBM2011061102",27.981416,-82.678633
"TBM2011061104",27.95845,-82.708133
"TBM2011061105",27.94085,-82.7163
"TBM2011061107",27.903,-82.609733
"TBM2011061203",27.863916,-82.542183
"TBM2011061204",27.881516,-82.539916
"TBM2011040706",27.84045,-82.5438
"TBM2011041205",27.86745,-82.589816
"TBM2011010608",27.89315,-82.554516
"TBM2011050802",27.84355,-82.58815
"TBM2011050805",27.86505,-82.53865
"TBM2011061106",27.916433,-82.68405
"TBM2011061205",27.906783,-82.532316
"TBM2011070301",27.876916,-82.5941
"TBM2011070303",27.927283,-82.692116
"TBM2011070304",27.974083,-82.592733
"TBM2011070305",27.962533,-82.572666
"TBM2011070306",27.920383,-82.53485
"TBM2011070602",27.883133,-82.5343
"TBM2011070603",27.8358,-82.583016
"TBM2011070806",28.0168,-82.68315
"TBM2011070302",27.882116,-82.6178
"TBM2011070807",27.94595,-82.722083
"TBM2011070809",27.931883,-82.657066
"TBM2011070607",27.831683,-82.583166
"TBM2011070805",28.014416,-82.6786
"TBM2011021305",27.992066,-82.633916
"TBM2011030303",27.871333,-82.6008
"TBM2011040806",27.9821,-82.69275
"TBM2011021306",27.9669,-82.653016
"TBM2011050801",27.864983,-82.603616
"TBM2011030602",27.967766,-82.638316
"TBM2011021201",27.944283,-82.662783
"TBM2011080601",27.88085,-82.53915
"TBM2011080704",28.00835,-82.6549
"TBM2011080705",28.010033,-82.677566
"TBM2011081403",27.966483,-82.6503
"TBM2011081404",27.918383,-82.687033
"TBM2011081407",27.891083,-82.577716
"TBM2011081408",27.958716,-82.618016
"TBM2011081409",27.9694,-82.5705
"TBM2011090603",27.90965,-82.643233
"TBM2011091002",27.908733,-82.628166
"TBM2011091003",27.910683,-82.626366
"TBM2011091101",27.868116,-82.5369
"TBM2011051305",27.8847,-82.5574
"TBM2011051308",27.95045,-82.723533
"TBM2011070604",27.836233,-82.593666
"TBM2011070808",27.9244,-82.6735
"TBM2011061103",27.962683,-82.68225
"TBM2011070801",27.974216,-82.59695
"TBM2011080706",28.015966,-82.682783
"TBM2011090604",27.97695,-82.624733
"TBM2011091001",27.96005,-82.701583
"TBM2011091402",27.8751,-82.600933
"TBM2011080602",27.853433,-82.553833
"TBM2011081405",27.912683,-82.640516
"TBM2011090601",27.9553,-82.711166
"TBM2011090606",28.0107,-82.655816
"TBM2011030604",27.93775,-82.597833
"TBM2011121002",27.941516,-82.551033
"TBM2011121103",27.865183,-82.591333
"TBM2011090602",27.923166,-82.694433
"TBM2011091401",27.872633,-82.6032
"TBM2011100101",27.9574,-82.638516
"TBM2011100102",27.9077,-82.6187
"TBM2011100104",27.900616,-82.5455
"TBM2011100106",27.9761,-82.603933
"TBM2011100807",27.871333,-82.534983
"TBM2011101001",27.89605,-82.641666
"TBM2011101005",27.9678,-82.649216
"TBM2011081406",27.878383,-82.604033
"TBM2011090607",28.03065,-82.691416
"TBM2011110302",27.918383,-82.610816
"TBM2011110304",27.905983,-82.6392
"TBM2011110307",27.884133,-82.533766
"TBM2011110705",27.835233,-82.541833
"TBM2011111001",27.970216,-82.617983
"TBM2011111003",28.00845,-82.654083
"TBM2011111004",27.9792,-82.674416
"TBM2011120103",27.955316,-82.718183
"TBM2011120104",27.952016,-82.721833
"TBM2011120107",27.948116,-82.585966
"TBM2011091103",27.846733,-82.545383
"TBM2011100103",27.88545,-82.614316
"TBM2011100805",27.859366,-82.59605
"TBM2011100808",27.8815,-82.540033
"TBM2011101004",28.008216,-82.676516
"TBM2011100105",27.938716,-82.557883
"TBM2011100806",27.869166,-82.589783
"TBM2011110305",27.87655,-82.597416
"TBM2011111005",27.970816,-82.687133
"TBM2011111007",27.92095,-82.68855
"TBM2011111009",27.964666,-82.5666
"TBM2011091406",27.866266,-82.548333
"TBM2011110306",27.878366,-82.590066
"TBM2011110704",27.878183,-82.537066
"TBM2011111006",27.940083,-82.67085
"TBM2011101101",27.83865,-82.538216
"TBM2011121106",27.849083,-82.56855
"TBM2011120108",27.95125,-82.6028
"TBM2011120106",27.90865,-82.541183
"TBM2011121104",27.866683,-82.592066
"TBM2012010404",27.8765,-82.597883
"TBM2012010502",27.999283,-82.657083
"TBM2012010403",27.873883,-82.60645
"TBM2012010803",27.840633,-82.544833
"TBM2012011001",27.922916,-82.648833
"TBM2012011006",27.928,-82.53875
"TBM2012020806",27.870283,-82.591116
"TBM2012020807",27.8805,-82.60215
"TBM2012021001",27.9941,-82.62565
"TBM2012021002",28.023133,-82.686916
"TBM2012021004",27.954316,-82.720316
"TBM2012021007",27.9677,-82.640133
"TBM2012030102",27.9224,-82.545533
"TBM2012030104",27.908033,-82.652533
"TBM2012030105",27.8885,-82.637333
"TBM2012031102",27.9574,-82.712333
"TBM2012031104",28.0255,-82.688766
"TBM2011121001",27.9612,-82.572783
"TBM2012020702",27.960216,-82.690233
"TBM2012020703",27.9664,-82.5582
"TBM2012020705",27.9176,-82.535816
"TBM2012020808",27.8867,-82.6108
"TBM2012021006",27.929416,-82.5943
"TBM2012021104",27.83765,-82.537166
"TBM2012010501",28.008033,-82.676316
"TBM2012020704",27.904066,-82.532566
"TBM2012021005",27.95605,-82.670433
"TBM2012030103",27.955666,-82.70385
"TBM2012011005",27.915233,-82.624
"TBM2012011007",27.88275,-82.5392
"TBM2012030107",27.866166,-82.54245
"TBM2012030903",27.837516,-82.584183
"TBM2011121102",27.825583,-82.595733
"TBM2012010402",27.9127,-82.6228
"TBM2012010802",27.864133,-82.5468
"TBM2012011004",27.956166,-82.63705
"TBM2012020805",27.851383,-82.590383
"TBM2012031101",27.97135,-82.606
"TBM2012040105",27.84615,-82.593833
"TBM2012040106",27.87585,-82.598083
"TBM2012040107",27.863866,-82.54565
"TBM2012040402",27.920566,-82.534483
"TBM2012040901",27.960533,-82.696266
"TBM2012040904",28.03055,-82.690883
"TBM2012040403",27.9485,-82.630916
"TBM2012050302",27.936833,-82.721866
"TBM2012050305",27.916083,-82.5874
"TBM2012050504",27.881666,-82.618116
"TBM2012050506",27.88185,-82.538516
"TBM2012050507",27.876716,-82.5311
"TBM2012031105",28.01845,-82.66665
"TBM2012040407",27.87925,-82.579633
"TBM2012040903",28.006716,-82.6762
"TBM2012040905",28.0181,-82.66665
"TBM2012050301",27.9699,-82.574716
"TBM2012050307",27.96575,-82.576216
"TBM2012050505",27.890883,-82.633183
"TBM2012051301",27.99665,-82.677533
"TBM2012051305",27.976333,-82.691733
"TBM2012060101",27.968383,-82.641416
"TBM2012060102",27.966283,-82.651633
"TBM2012060106",27.97725,-82.628366
"TBM2012060108",27.968883,-82.606366
"TBM2012060303",27.9131,-82.662483
"TBM2012061002",27.878333,-82.590316
"TBM2012050306",27.962216,-82.568283
"TBM2012040405",27.90965,-82.627133
"TBM2012040406",27.899216,-82.612266
"TBM2012050508",27.86395,-82.540816
"TBM2012050304",27.927816,-82.64795
"TBM2012060107",27.95565,-82.624566
"TBM2012060301",27.971983,-82.59995
"TBM2012060302",27.917416,-82.6536
"TBM2012060806",27.843816,-82.571516
"TBM2012061003",27.881966,-82.618483
"TBM2012070606",27.8745,-82.554266
"TBM2012070607",27.880933,-82.6126
"TBM2012071101",27.96985,-82.629966
"TBM2012071103",27.942566,-82.63195
"TBM2012071108",27.98735,-82.629183
"TBM2012071301",27.94325,-82.54635
"TBM2012071302",27.961366,-82.5645
"TBM2012071303",27.936066,-82.5616
"TBM2012071306",27.989683,-82.68485
"TBM2012080404",27.910783,-82.6579
"TBM2012080405",27.95985,-82.7043
"TBM2012080506",27.865933,-82.54255
"TBM2012060109",27.9527,-82.5477
"TBM2012060103",27.97155,-82.683133
"TBM2012070405",27.863783,-82.543566
"TBM2012070605",27.828566,-82.590016
"TBM2012071106",28.009616,-82.677383
"TBM2012080403",27.914666,-82.67075
"TBM2012101207",27.839016,-82.559
"TBM2012101402",27.962083,-82.684816
"TBM2012101403",27.93155,-82.713133
"TBM2012101404",27.922116,-82.695283
"TBM2012101602",27.917283,-82.60805
"TBM2012101603",27.909083,-82.537666
"TBM2012101605",27.95065,-82.572533
"TBM2012101606",27.966616,-82.558866
"TBM2012101607",27.96415,-82.566816
"TBM2012110407",27.905816,-82.64645
"TBM2012110410",27.902033,-82.550966
"TBM2012110604",27.952883,-82.5479
"TBM2012110605",27.960016,-82.7018
"TBM2012110608",27.95265,-82.687633
"TBM2012111103",27.842483,-82.549466
"TBM2012111107",27.881716,-82.540233
"TBM2012120401",27.844916,-82.55405
"TBM2012090301",27.9039,-82.534983
"TBM2012090303",27.932716,-82.536033
"TBM2012090307",27.9039,-82.630016
"TBM2012090308",27.875533,-82.592916
"TBM2012091302",27.881783,-82.539833
"TBM2012091304",28.0174,-82.667533
"TBM2012091307",27.976166,-82.5889
"TBM2012100401",27.8767,-82.53605
"TBM2012100402",27.868016,-82.5367
"TBM2012081401",27.870583,-82.5392
"TBM2012081405",27.9208,-82.5343
"TBM2012081406",27.941333,-82.55065
"TBM2012081408",27.939033,-82.678916
"TBM2012081409",27.990783,-82.655483
"TBM2012090305",27.907233,-82.634866
"TBM2012090306",27.928516,-82.622116
"TBM2012090309",27.8476,-82.547966
"TBM2012091306",27.970516,-82.616916
"TBM2012030106",27.89945,-82.6297
"TBM2012081407",27.917716,-82.68225
"TBM2012091303",27.96105,-82.692883
"TBM2012081403",27.89405,-82.543866
"TBM2012081404",27.90745,-82.534733
"TBM2012091301",27.970066,-82.617083
"TBM2012071107",27.9921,-82.638883
"TBM2012071102",27.968333,-82.640883
"TBM2012071104",27.917466,-82.6633
"TBM2012080505",27.878733,-82.53235
"TBM2012110403",27.870916,-82.591333
"TBM2012110603",27.9647,-82.572066
"TBM2012110607",27.9612,-82.690633
"TBM2012111102",27.846766,-82.555933
"TBM2012111106",27.900416,-82.537533
"TBM2012120402",27.8482,-82.554833
"TBM2012120501",27.972633,-82.609566
"TBM2012101601",27.994366,-82.677566
"TBM2012110405",27.881366,-82.603966
"TBM2012110409",27.9261,-82.532616
"TBM2012101604",27.89435,-82.53925
"TBM2012110404",27.878383,-82.604533
"TBM2012110408",27.927183,-82.592433
"TBM2012010503",27.9785,-82.613866
"TBM2012021008",27.974166,-82.591766
"TBM2012030101",27.914483,-82.56275
"TBM2012010504",27.957366,-82.712433
"TBM2012040401",27.9067,-82.562233
"TBM2012050303",27.911816,-82.673483
"TBM2012120504",27.910216,-82.645633
"TBM2012120505",27.95695,-82.7118
"TBM2012121002",27.963216,-82.6886
"TBM2012121008",27.94125,-82.54825
"TBM2013010203",28.009633,-82.65435
"TBM2013010206",28.019466,-82.6839
"TBM2013010301",27.884533,-82.610933
"TBM2013010304",27.984483,-82.615266
"TBM2013010306",27.941616,-82.55475
"TBM2013020502",27.943,-82.656466
"TBM2013020503",27.92565,-82.635883
"TBM2013020504",27.94255,-82.556266
"TBM2013020801",27.963283,-82.6738
"TBM2013021001",27.8802,-82.533016
"TBM2012121001",28.00465,-82.670216
"TBM2012121005",27.89425,-82.540166
"TBM2013010302",27.9159,-82.683466
"TBM2013010702",27.826016,-82.592983
"TBM2013020505",27.9149,-82.535133
"TBM2013020807",27.896783,-82.6402
"TBM2012121009",27.953,-82.547866
"TBM2013010307",27.89895,-82.5563
"TBM2013020803",27.938783,-82.719983
"TBM2012121004",27.878716,-82.581466
"TBM2013010305",27.940916,-82.551883
"TBM2013020806",27.921883,-82.696333
"TBM2013030303",27.939533,-82.552083
"TBM2013030304",27.939766,-82.540483
"TBM2013030306",27.952366,-82.554916
"TBM2013030308",27.978166,-82.620333
"TBM2013030504",27.914633,-82.620133
"TBM2013031108",27.842316,-82.585216
"TBM2013040501",27.966133,-82.5583
"TBM2013040502",27.963016,-82.688133
"TBM2013040503",27.981516,-82.69295
"TBM2013041003",27.970183,-82.59265
"TBM2013041005",27.93595,-82.7148
"TBM2013041006",27.954133,-82.684
"TBM2013050504",27.974883,-82.593966
"TBM2013030301",27.966516,-82.64975
"TBM2013030302",27.940766,-82.595883
"TBM2013030307",27.969333,-82.576366
"TBM2013041001",27.974316,-82.601016
"TBM2013041108",27.856666,-82.554333
"TBM2013050502",27.9835,-82.644133
"TBM2013030309",27.971783,-82.61355
"TBM2013030502",27.906966,-82.651466
"TBM2013040707",27.872283,-82.604433
"TBM2013030505",27.973866,-82.592716
"TBM2013050404",27.8648,-82.596433
"TBM2013050506",27.926733,-82.58825
"TBM2012040404",27.891583,-82.632766
"TBM2012051303",27.993716,-82.635666
"TBM2012110402",27.854066,-82.590566
"TBM2012040408",27.8679,-82.539383
"TBM2012090304",27.924,-82.5811
"TBM2012061001",27.832083,-82.563133
"TBM2012110606",27.95445,-82.7197
"TBM2012121006",27.923333,-82.531533
"TBM2013010303",27.960833,-82.650933
"TBM2013010405",27.835433,-82.55665
"TBM2013030202",27.8697,-82.590166
"TBM2013030203",27.871566,-82.607316
"TBM2013030305",27.954016,-82.5503
"TBM2013030503",27.918966,-82.613966
"TBM2013040704",27.826266,-82.588666
"TBM2013031101",27.836883,-82.538483
"TBM2013041002",27.970983,-82.61125
"TBM2013050505",27.968433,-82.576033
"TBM2013031107",27.864983,-82.54365
"TBM2013041009",27.967383,-82.642083
"TBM2013050503",27.968983,-82.635966
"TBM2013041008",27.995866,-82.645916
"TBM2013051401",27.97135,-82.605566
"TBM2013051403",27.969616,-82.690616
"TBM2013051405",28.011,-82.65515
"TBM2013051402",27.923716,-82.693383
"TBM2013060407",27.835983,-82.589216
"TBM2013060601",27.938783,-82.554966
"TBM2013060603",27.910816,-82.626233
"TBM2013060605",27.9405,-82.719983
"TBM2013060607",27.985933,-82.615933
"TBM2013060801",28.022933,-82.68655
"TBM2013060804",27.99175,-82.621766
"TBM2013060805",27.9,-82.6368
"TBM2013060807",27.962233,-82.683283
"TBM2013070305",27.860083,-82.59055
"TBM2013060604",27.9294,-82.6396
"TBM2013060608",27.983216,-82.607966
"TBM2013060803",28.007233,-82.65505
"TBM2013060806",27.917483,-82.683316
"TBM2013060606",27.953516,-82.718333
"TBM2013071309",27.961933,-82.68785
"TBM2013080203",27.934683,-82.716216
"TBM2013080206",27.9566,-82.7124
"TBM2013080305",27.8359,-82.5408
"TBM2013080307",27.871366,-82.53895
"TBM2013081201",27.938316,-82.536383
"TBM2013081205",27.899966,-82.625233
"TBM2013081207",27.972133,-82.679433
"TBM2013070701",27.85915,-82.596116
"TBM2013070704",27.86385,-82.543516
"TBM2013070706",27.882016,-82.538366
"TBM2013071203",27.908283,-82.628433
"TBM2013071301",27.9753,-82.599383
"TBM2013071302",27.94445,-82.55
"TBM2013071303",27.9319,-82.56285
"TBM2013071304",27.958183,-82.705566
"TBM2013071305",27.98485,-82.658383
"TBM2013071307",28.0024,-82.676416
"TBM2013080201",27.9097,-82.642716
"TBM2013080202",27.8821,-82.618766
"TBM2013080205",27.956683,-82.717783
"TBM2013081202",27.94015,-82.545083
"TBM2013081204",27.882683,-82.616783
"TBM2013081206",27.919933,-82.577966
"TBM2013070705",27.876716,-82.531416
"TBM2013080204",27.947533,-82.723883
"TBM2013090905",27.998766,-82.631766
"TBM2013091203",27.927183,-82.692066
"TBM2013091205",27.955016,-82.719883
"TBM2013091206",27.957983,-82.709283
"TBM2013091302",27.854833,-82.596816
"TBM2013100402",27.955816,-82.610716
"TBM2013100403",27.955366,-82.703183
"TBM2013100405",27.927233,-82.705933
"TBM2013100407",27.8858,-82.6229
"TBM2013100410",27.872766,-82.540666
"TBM2013081203",27.9171,-82.544366
"TBM2013091202",27.989233,-82.685316
"TBM2013091301",27.882566,-82.6196
"TBM2013090602",27.878783,-82.532783
"TBM2013090904",27.94255,-82.594816
"TBM2013100404",27.933866,-82.711066
"TBM2013100406",27.913166,-82.667333
"TBM2013100409",27.8732,-82.5372
"TBM2013101202",27.924633,-82.69275
"TBM2013101203",27.947883,-82.723666
"TBM2013101206",28.00805,-82.6768
"TBM2013090901",27.922816,-82.6226
"TBM2013090907",27.9799,-82.6045
"TBM2013091303",27.84895,-82.591133
"TBM2013092112",27.904033,-82.647566
"TBM2013100401",27.925933,-82.556083
"TBM2013100408",27.885483,-82.61185
"TBM2013080308",27.880816,-82.539216
"TBM2013070703",27.833016,-82.56215
"TBM2013101201",27.937666,-82.56235
"TBM2013090902",27.93045,-82.5916
"TBM2013110601",27.93915,-82.556783
"TBM2013110604",27.9398,-82.657583
"TBM2013110605",27.922133,-82.68835
"TBM2013110606",27.957283,-82.706266
"TBM2013110607",27.974966,-82.665216
"TBM2013110701",27.881666,-82.5399
"TBM2013110702",27.888283,-82.633333
"TBM2013110704",27.9155,-82.678833
"TBM2013110705",27.919316,-82.687716
"TBM2013120205",27.83015,-82.580966
"TBM2013120304",27.924333,-82.692666
"TBM2013121001",27.91785,-82.649866
"TBM2013121003",27.930816,-82.7095
"TBM2013121007",27.942633,-82.5659
"TBM2013110703",27.91095,-82.6255
"TBM2013120303",27.915916,-82.684083
"TBM2013120306",27.959366,-82.70645
"TBM2013121002",27.933316,-82.653916
"TBM2013121004",27.93215,-82.714266
"TBM2013121006",27.961366,-82.609416
"TBM2014010507",27.842766,-82.54485
"TBM2014010508",27.849766,-82.55515
"TBM2014010703",27.9537,-82.69665
"TBM2014010706",27.899166,-82.62835
"TBM2013110602",27.90525,-82.53865
"TBM2013110603",27.92975,-82.660266
"TBM2013110608",27.978566,-82.6102
"TBM2013110706",28.018233,-82.666916
"TBM2013111204",27.84625,-82.581183
"TBM2013120202",27.8359,-82.540866
"TBM2013120203",27.8638,-82.596
"TBM2013120302",27.9047,-82.637883
"TBM2013120204",27.844533,-82.585683
"TBM2014010904",27.87155,-82.606366
"TBM2014020305",27.905616,-82.64835
"TBM2014020405",27.86615,-82.6041
"TBM2014021104",27.871133,-82.608166
"TBM2014021108",27.917283,-82.5436
"TBM2014020406",27.88835,-82.626883
"TBM2014021103",27.862766,-82.591583
"TBM2014021105",27.913916,-82.562333
"TBM2014030904",27.835266,-82.583183
"TBM2014030905",27.86425,-82.56385
"TBM2014031205",27.9263,-82.532633
"TBM2014031301",27.934933,-82.565683
"TBM2014031302",27.922366,-82.647716
"TBM2014031304",27.92395,-82.700233
"TBM2014040110",27.881566,-82.5374
"TBM2014031204",27.940383,-82.549583
"TBM2014031303",27.924566,-82.685133
"TBM2014040107",27.93605,-82.5626
"TBM2014040902",28.00735,-82.664216
"TBM2014040906",27.95745,-82.71305
"TBM2014041101",27.87365,-82.5989
"TBM2014050807",27.85265,-82.554516
"TBM2014050901",27.8787,-82.53195
"TBM2014050905",27.888633,-82.627633
"TBM2014050907",27.966683,-82.587033
"TBM2014050909",27.920916,-82.553183
"TBM2014051304",27.956783,-82.716966
"TBM2014051307",28.0025,-82.657
"TBM2014010704",27.934716,-82.69185
"TBM2014010709",27.922883,-82.5961
"TBM2014010905",27.888033,-82.635833
"TBM2014020307",27.925816,-82.692266
"TBM2014060202",27.961566,-82.598783
"TBM2014060204",27.957483,-82.713383
"TBM2014060206",27.927216,-82.693633
"TBM2014060701",27.843983,-82.5883
"TBM2014060702",27.848166,-82.5924
"TBM2014061105",27.88115,-82.538483
"TBM2014061303",27.970166,-82.5745
"TBM2014061306",27.964283,-82.572916
"TBM2014031306",28.028733,-82.690483
"TBM2014040106",27.908933,-82.602383
"TBM2014051301",27.973266,-82.606883
"TBM2014051302",27.9704,-82.6175
"TBM2014071102",27.997933,-82.67635
"TBM2014071104",27.935733,-82.681116
"TBM2014071105",27.924366,-82.533116
"TBM2014071107",27.9491,-82.56185
"TBM2014071201",27.982033,-82.692716
"TBM2014071203",27.9101,-82.629416
"TBM2014071204",27.889733,-82.637433
"TBM2014071206",28.00915,-82.676533
"TBM2014080101",27.973533,-82.592883
"TBM2014080103",27.961666,-82.6872
"TBM2014080105",27.957716,-82.71355
"TBM2014080106",27.90455,-82.632766
"TBM2014080702",27.994716,-82.635683
"TBM2014080703",28.001133,-82.665933
"TBM2014080707",27.94965,-82.6187
"TBM2014080904",27.87935,-82.533066
"TBM2014060203",27.96255,-82.6833
"TBM2014021109",27.9039,-82.5443
"TBM2014090503",27.96195,-82.695133
"TBM2014090504",27.955366,-82.701383
"TBM2014090506",27.9127,-82.662216
"TBM2014090507",27.959433,-82.6191
"TBM2014090803",28.006116,-82.6642
"TBM2014090804",27.87605,-82.61175
"TBM2014090807",27.941316,-82.545633
"TBM2014091406",27.853416,-82.553883
"TBM2014091407",27.851533,-82.554866
"TBM2014100401",27.8834,-82.620016
"TBM2014100404",27.9162,-82.683683
"TBM2014100405",27.9613,-82.689766
"TBM2014100705",27.86485,-82.596066
"TBM2014101102",27.92905,-82.536716
"TBM2014111201",27.96,-82.54945
"TBM2014111203",28.00835,-82.655016
"TBM2014111208",27.886316,-82.575216
"TBM2014111301",27.909516,-82.630683
"TBM2014111302",27.918833,-82.687316
"TBM2014111304",27.958083,-82.709316
"TBM2014120204",28.0094,-82.6772
"TBM2014120207",27.966133,-82.558283
"TBM2014070708",27.864133,-82.541366
"TBM2014071101",27.996366,-82.6549
"TBM2014071106",27.942083,-82.54475
"TBM2014071108",27.957233,-82.605866
"TBM2014071202",27.963166,-82.687683
"TBM2014080104",27.95775,-82.7118
"TBM2014080706",27.962583,-82.665183
"TBM2014120801",27.86785,-82.537516
"TBM2014121002",27.957316,-82.592083
"TBM2014121005",27.93995,-82.550583
"TBM2015010701",27.868116,-82.57945
"TBM2015010806",27.916216,-82.535033
"TBM2015011304",27.938033,-82.72355
"TBM2015011307",27.931183,-82.533816
"TBM2015021205",27.863866,-82.545216
"TBM2014090802",28.0067,-82.639333
"TBM2014090805",27.874333,-82.61115
"TBM2014091408",27.83685,-82.5896
"TBM2013110609",27.980016,-82.61005
"TBM2015031003",27.934233,-82.558533
"TBM2015031008",27.883283,-82.537666
"TBM2015031009",27.879566,-82.532266
"TBM2015031206",27.958716,-82.705416
"TBM2015040305",27.84885,-82.5469
"TBM2015041002",27.9807,-82.637733
"TBM2015041004",28.001283,-82.655533
"TBM2015041005",27.99255,-82.68425
"TBM2015041103",27.974233,-82.597633
"TBM2015041105",27.90945,-82.653216
"TBM2015041107",27.879466,-82.53335
"TBM2014010705",27.922016,-82.6731
"TBM2014010701",28.00575,-82.639316
"TBM2014010707",27.892566,-82.583516
"TBM2014030801",27.849,-82.55475
"TBM2014031202",27.973483,-82.606066
"TBM2014051303",27.9632,-82.687666
"TBM2014051308",28.010633,-82.657016
"TBM2014060207",27.887916,-82.569833
"TBM2014061104",27.864083,-82.546516
"TBM2014010901",27.950216,-82.547083
"TBM2014020308",27.967616,-82.6903
"TBM2014021101",27.844,-82.558933
"TBM2014021106",27.938516,-82.558183
