"OBJECTID","Reference","Sampling_Date","Latitude","Longitude","Gear","Scientificname","Commonname","TotalNum","avg_size","min_size","max_size","ExDate"
2752307,"TBM2016072112",2016-07-13 20:00:00,27.9302,-82.539066,300,"Cynoscion nebulosus","Spotted Seatrout",1,16,16,16,2018-04-12 07:06:45
2752308,"TBM2016072113",2016-07-13 20:00:00,27.9085,-82.53665,20,"Microgobius gulosus","Clown Goby",8,26,22,38,2018-04-12 07:06:45
2752309,"TBM2016072113",2016-07-13 20:00:00,27.9085,-82.53665,20,"Syngnathus louisianae","Chain Pipefish",2,140,118,162,2018-04-12 07:06:45
2752310,"TBM2016072114",2016-07-13 20:00:00,27.9058,-82.533983,20,"Orthopristis chrysoptera","Pigfish",1,96,96,96,2018-04-12 07:06:45
2752311,"TBM2016072114",2016-07-13 20:00:00,27.9058,-82.533983,20,"Sphoeroides nephelus","Southern Puffer",1,132,132,132,2018-04-12 07:06:45
2752312,"TBM2016072114",2016-07-13 20:00:00,27.9058,-82.533983,20,"Symphurus plagiusa","Blackcheek Tonguefish",1,40,40,40,2018-04-12 07:06:45
2752313,"TBM2016062210",2016-06-21 20:00:00,27.929483,-82.544283,300,"Gobiosoma robustum","Code Goby",1,27,27,27,2018-04-12 07:06:26
2752314,"TBM2016062210",2016-06-21 20:00:00,27.929483,-82.544283,300,"Paralichthys albigutta","Gulf Flounder",2,134,131,137,2018-04-12 07:06:26
2752315,"TBM2016062214",2016-06-21 20:00:00,27.910433,-82.536166,20,"Anchoa mitchilli","Bay Anchovy",5,51,48,54,2018-04-12 07:06:27
2752316,"TBM2016062215",2016-06-21 20:00:00,27.904366,-82.534116,300,"Lagodon rhomboides","Pinfish",1,79,79,79,2018-04-12 07:06:35
2752317,"TBM2016062218",2016-06-21 20:00:00,27.89975,-82.548233,300,"Lagodon rhomboides","Pinfish",1,92,92,92,2018-04-12 07:06:35
2752342,"TBM2016070501",2016-07-18 20:00:00,27.88185,-82.539883,160,"Callinectes sapidus","Blue Crab",2,121,114,128,2018-04-12 07:06:35
2752343,"TBM2016070501",2016-07-18 20:00:00,27.88185,-82.539883,160,"Strongylura notata","Redfin Needlefish",13,332,242,372,2018-04-12 07:06:35
2752346,"TBM2016070508",2016-07-18 20:00:00,27.859683,-82.596366,20,"Archosargus probatocephalus","Sheepshead",1,36,36,36,2018-04-12 07:06:35
2752380,"TBM2016070801",2016-07-11 20:00:00,27.9769,-82.580533,300,"Chaetodipterus faber","Atlantic Spadefish",3,22,20,25,2018-04-12 07:06:38
2752381,"TBM2016070802",2016-07-11 20:00:00,27.97615,-82.578883,300,"Opsanus beta","Gulf Toadfish",1,106,106,106,2018-04-12 07:06:38
2752382,"TBM2016070803",2016-07-11 20:00:00,27.9749,-82.58225,20,"Callinectes sapidus","Blue Crab",1,88,88,88,2018-04-12 07:06:38
2752383,"TBM2016070804",2016-07-11 20:00:00,27.975516,-82.5836,20,"Bairdiella chrysoura","Silver Perch",153,53,42,67,2018-04-12 07:06:38
2752384,"TBM2016070805",2016-07-11 20:00:00,27.9458,-82.64715,300,"Chaetodipterus faber","Atlantic Spadefish",1,16,16,16,2018-04-12 07:06:38
2752385,"TBM2016070806",2016-07-11 20:00:00,27.917683,-82.6821,20,"Eucinostomus gula","Silver Jenny",2,62,59,65,2018-04-12 07:06:38
2752386,"TBM2016070806",2016-07-11 20:00:00,27.917683,-82.6821,20,"Hyporhamphus meeki","False Silver Halfbeak",2,129,127,132,2018-04-12 07:06:38
2752387,"TBM2016070807",2016-07-11 20:00:00,27.890766,-82.575666,300,"Synodus foetens","Inshore Lizardfish",1,29,29,29,2018-04-12 07:06:38
2752388,"TBM2016070808",2016-07-11 20:00:00,27.899033,-82.5379,300,"Menticirrhus americanus","Southern Kingfish",2,17,13,21,2018-04-12 07:06:38
2752389,"TBM2016070810",2016-07-11 20:00:00,27.9703,-82.61815,20,"Menidia spp.","Menidia Silversides",1,46,46,46,2018-04-12 07:06:38
2752390,"TBM2016070902",2016-07-19 20:00:00,27.959,-82.707033,20,"Fundulus similis","Longnose Killifish",13,53,46,64,2018-04-12 07:06:38
2752391,"TBM2016070903",2016-07-19 20:00:00,27.963883,-82.69185,20,"Cyprinodon variegatus","Sheepshead Minnow",2,35,32,38,2018-04-12 07:06:38
2752392,"TBM2016070903",2016-07-19 20:00:00,27.963883,-82.69185,20,"Fundulus similis","Longnose Killifish",1,57,57,57,2018-04-12 07:06:38
2752393,"TBM2016070904",2016-07-19 20:00:00,27.973583,-82.687366,20,"Anchoa mitchilli","Bay Anchovy",24,28,24,35,2018-04-12 07:06:38
2752394,"TBM2016070904",2016-07-19 20:00:00,27.973583,-82.687366,20,"Oligoplites saurus","Leatherjacket",1,33,33,33,2018-04-12 07:06:38
2752396,"TBM2016070908",2016-07-19 20:00:00,28.018283,-82.666583,160,"Carcharhinus leucas","Bull Shark",1,724,724,724,2018-04-12 07:06:38
2752397,"TBM2016070908",2016-07-19 20:00:00,28.018283,-82.666583,160,"Elops saurus","Ladyfish",4,189,174,208,2018-04-12 07:06:38
2752460,"TBM2016072101",2016-07-13 20:00:00,27.934783,-82.536716,20,"Acanthostracion quadricornis","Scrawled Cowfish",1,34,34,34,2018-04-12 07:06:38
2752461,"TBM2016072102",2016-07-13 20:00:00,27.935516,-82.5359,20,"Anchoa hepsetus","Striped Anchovy",1,60,60,60,2018-04-12 07:06:38
2752462,"TBM2016072102",2016-07-13 20:00:00,27.935516,-82.5359,20,"Lagodon rhomboides","Pinfish",8,62,54,71,2018-04-12 07:06:38
2752463,"TBM2016072102",2016-07-13 20:00:00,27.935516,-82.5359,20,"Syngnathus louisianae","Chain Pipefish",1,63,63,63,2018-04-12 07:06:38
2752464,"TBM2016072103",2016-07-13 20:00:00,27.935766,-82.537066,20,"Eucinostomus spp.","Eucinostomus",25,27,15,32,2018-04-12 07:06:38
2752465,"TBM2016072104",2016-07-13 20:00:00,27.9392,-82.5383,20,"Achirus lineatus","Lined Sole",2,35,35,36,2018-04-12 07:06:38
2752466,"TBM2016072104",2016-07-13 20:00:00,27.9392,-82.5383,20,"Harengula jaguana","Scaled Sardine",1,63,63,63,2018-04-12 07:06:38
2752467,"TBM2016072105",2016-07-13 20:00:00,27.940466,-82.538833,300,"Eucinostomus spp.","Eucinostomus",24,32,24,39,2018-04-12 07:06:38
2752468,"TBM2016072106",2016-07-13 20:00:00,27.93995,-82.543266,300,"Eucinostomus spp.","Eucinostomus",8,28,17,36,2018-04-12 07:06:38
2752469,"TBM2016072107",2016-07-13 20:00:00,27.931433,-82.554266,300,"Lagodon rhomboides","Pinfish",1,95,95,95,2018-04-12 07:06:38
2752470,"TBM2016072107",2016-07-13 20:00:00,27.931433,-82.554266,300,"Synodus foetens","Inshore Lizardfish",1,110,110,110,2018-04-12 07:06:38
2752471,"TBM2016072108",2016-07-13 20:00:00,27.92445,-82.559883,300,"Menticirrhus americanus","Southern Kingfish",1,25,25,25,2018-04-12 07:06:38
2752472,"TBM2016072109",2016-07-13 20:00:00,27.926783,-82.544766,300,"Prionotus scitulus","Leopard Searobin",5,98,72,118,2018-04-12 07:06:38
2752473,"TBM2016072111",2016-07-13 20:00:00,27.93095,-82.5395,300,"Cynoscion nebulosus","Spotted Seatrout",3,19,14,24,2018-04-12 07:06:38
2752474,"TBM2016072111",2016-07-13 20:00:00,27.93095,-82.5395,300,"Symphurus plagiusa","Blackcheek Tonguefish",1,31,31,31,2018-04-12 07:06:38
2752475,"TBM2016072112",2016-07-13 20:00:00,27.9302,-82.539066,300,"Synodus foetens","Inshore Lizardfish",1,181,181,181,2018-04-12 07:06:38
2752476,"TBM2016072113",2016-07-13 20:00:00,27.9085,-82.53665,20,"Gobiosoma robustum","Code Goby",1,22,22,22,2018-04-12 07:06:38
2752477,"TBM2016072115",2016-07-13 20:00:00,27.9041,-82.53585,300,"Synodus foetens","Inshore Lizardfish",1,158,158,158,2018-04-12 07:06:38
2752478,"TBM2016072116",2016-07-13 20:00:00,27.901466,-82.537483,300,"Menticirrhus americanus","Southern Kingfish",1,20,20,20,2018-04-12 07:06:38
2752479,"TBM2016072118",2016-07-13 20:00:00,27.90045,-82.547133,300,"Callinectes sapidus","Blue Crab",1,84,84,84,2018-04-12 07:06:38
2752511,"TBM2016080701",2016-08-11 20:00:00,27.890183,-82.542166,20,"Callinectes sapidus","Blue Crab",2,108,105,111,2018-04-12 07:06:38
2752512,"TBM2016080701",2016-08-11 20:00:00,27.890183,-82.542166,20,"Orthopristis chrysoptera","Pigfish",24,79,62,122,2018-04-12 07:06:38
2752513,"TBM2016080704",2016-08-11 20:00:00,27.952666,-82.547766,20,"Achirus lineatus","Lined Sole",1,19,19,19,2018-04-12 07:06:38
2752514,"TBM2016080705",2016-08-11 20:00:00,27.958683,-82.612583,300,"Callinectes sapidus","Blue Crab",6,130,104,155,2018-04-12 07:06:38
2752515,"TBM2016080705",2016-08-11 20:00:00,27.958683,-82.612583,300,"Prionotus scitulus","Leopard Searobin",4,65,38,126,2018-04-12 07:06:38
2752547,"TBM2016062001",2016-06-19 20:00:00,27.976083,-82.579783,300,"Callinectes sapidus","Blue Crab",5,75,56,146,2018-04-12 07:06:22
2752548,"TBM2016062003",2016-06-19 20:00:00,27.97335,-82.581616,20,"Bairdiella chrysoura","Silver Perch",11,39,16,61,2018-04-12 07:06:22
2752549,"TBM2016062003",2016-06-19 20:00:00,27.97335,-82.581616,20,"Syngnathus scovelli","Gulf Pipefish",5,73,42,94,2018-04-12 07:06:22
2752561,"TBM2016062201",2016-06-21 20:00:00,27.938633,-82.545866,300,"Eucinostomus spp.","Eucinostomus",2,23,22,25,2018-04-12 07:06:22
2752562,"TBM2016062201",2016-06-21 20:00:00,27.938633,-82.545866,300,"Syngnathus louisianae","Chain Pipefish",1,99,99,99,2018-04-12 07:06:22
2752563,"TBM2016062202",2016-06-21 20:00:00,27.936866,-82.540733,20,"Synodus foetens","Inshore Lizardfish",1,90,90,90,2018-04-12 07:06:22
2752564,"TBM2016062203",2016-06-21 20:00:00,27.9363,-82.536483,20,"Cynoscion nebulosus","Spotted Seatrout",10,27,17,57,2018-04-12 07:06:22
2752565,"TBM2016062203",2016-06-21 20:00:00,27.9363,-82.536483,20,"Gobiosoma robustum","Code Goby",9,24,22,27,2018-04-12 07:06:22
2752566,"TBM2016062203",2016-06-21 20:00:00,27.9363,-82.536483,20,"Sphoeroides nephelus","Southern Puffer",1,55,55,55,2018-04-12 07:06:22
2752567,"TBM2016062205",2016-06-21 20:00:00,27.933683,-82.536766,20,"Bairdiella chrysoura","Silver Perch",1,31,31,31,2018-04-12 07:06:22
2752568,"TBM2016062205",2016-06-21 20:00:00,27.933683,-82.536766,20,"Cynoscion nebulosus","Spotted Seatrout",6,42,20,120,2018-04-12 07:06:22
2752569,"TBM2016062205",2016-06-21 20:00:00,27.933683,-82.536766,20,"Syngnathus louisianae","Chain Pipefish",2,173,157,190,2018-04-12 07:06:22
2752570,"TBM2016062206",2016-06-21 20:00:00,27.935033,-82.5359,20,"Eucinostomus spp.","Eucinostomus",10,30,16,38,2018-04-12 07:06:22
2752571,"TBM2016062207",2016-06-21 20:00:00,27.930883,-82.53885,300,"Cynoscion arenarius","Sand Seatrout",10,16,14,22,2018-04-12 07:06:22
2752572,"TBM2016062207",2016-06-21 20:00:00,27.930883,-82.53885,300,"Prionotus scitulus","Leopard Searobin",1,44,44,44,2018-04-12 07:06:22
2752573,"TBM2016062209",2016-06-21 20:00:00,27.9277,-82.544133,300,"Chaetodipterus faber","Atlantic Spadefish",1,22,22,22,2018-04-12 07:06:22
2752574,"TBM2016062210",2016-06-21 20:00:00,27.929483,-82.544283,300,"Opsanus beta","Gulf Toadfish",1,39,39,39,2018-04-12 07:06:22
2752575,"TBM2016062213",2016-06-21 20:00:00,27.912983,-82.533933,20,"Dasyatis sabina","Atlantic Stingray",2,255,250,260,2018-04-12 07:06:22
2752576,"TBM2016062213",2016-06-21 20:00:00,27.912983,-82.533933,20,"Eucinostomus spp.","Eucinostomus",24,26,16,34,2018-04-12 07:06:22
2752577,"TBM2016062213",2016-06-21 20:00:00,27.912983,-82.533933,20,"Syngnathus scovelli","Gulf Pipefish",14,90,81,102,2018-04-12 07:06:22
2752578,"TBM2016062214",2016-06-21 20:00:00,27.910433,-82.536166,20,"Eucinostomus gula","Silver Jenny",10,42,40,47,2018-04-12 07:06:22
2752579,"TBM2016062214",2016-06-21 20:00:00,27.910433,-82.536166,20,"Syngnathus louisianae","Chain Pipefish",1,144,144,144,2018-04-12 07:06:22
2752614,"TBM2016070501",2016-07-18 20:00:00,27.88185,-82.539883,160,"Centropomus undecimalis","Common Snook",91,484,338,915,2018-04-12 07:06:39
2752615,"TBM2016070501",2016-07-18 20:00:00,27.88185,-82.539883,160,"Sphoeroides nephelus","Southern Puffer",4,186,170,210,2018-04-12 07:06:39
2752618,"TBM2016070508",2016-07-18 20:00:00,27.859683,-82.596366,20,"Anchoa mitchilli","Bay Anchovy",1,49,49,49,2018-04-12 07:06:39
2752619,"TBM2016070508",2016-07-18 20:00:00,27.859683,-82.596366,20,"Bairdiella chrysoura","Silver Perch",11,41,30,47,2018-04-12 07:06:39
2752647,"TBM2016070804",2016-07-11 20:00:00,27.975516,-82.5836,20,"Archosargus probatocephalus","Sheepshead",8,42,37,49,2018-04-12 07:06:39
2752648,"TBM2016070804",2016-07-11 20:00:00,27.975516,-82.5836,20,"Lagodon rhomboides","Pinfish",10,69,53,77,2018-04-12 07:06:39
2752649,"TBM2016070806",2016-07-11 20:00:00,27.917683,-82.6821,20,"Lucania parva","Rainwater Killifish",36,24,20,31,2018-04-12 07:06:39
2752650,"TBM2016070806",2016-07-11 20:00:00,27.917683,-82.6821,20,"Opisthonema oglinum","Atlantic Thread Herring",5,30,28,32,2018-04-12 07:06:39
2752651,"TBM2016070808",2016-07-11 20:00:00,27.899033,-82.5379,300,"Menippe spp.","Stone Crab",1,41,41,41,2018-04-12 07:06:39
2752652,"TBM2016070809",2016-07-11 20:00:00,27.952683,-82.547783,20,"Oligoplites saurus","Leatherjacket",1,69,69,69,2018-04-12 07:06:39
2752653,"TBM2016070810",2016-07-11 20:00:00,27.9703,-82.61815,20,"Eucinostomus harengulus","Tidewater Mojarra",8,95,68,108,2018-04-12 07:06:39
2752654,"TBM2016070901",2016-07-19 20:00:00,27.97225,-82.586983,160,"Centropomus undecimalis","Common Snook",3,382,368,391,2018-04-12 07:06:39
2752655,"TBM2016070901",2016-07-19 20:00:00,27.97225,-82.586983,160,"Lagodon rhomboides","Pinfish",118,87,74,124,2018-04-12 07:06:39
2752656,"TBM2016070903",2016-07-19 20:00:00,27.963883,-82.69185,20,"Cynoscion nebulosus","Spotted Seatrout",9,34,21,56,2018-04-12 07:06:39
2752657,"TBM2016070903",2016-07-19 20:00:00,27.963883,-82.69185,20,"Farfantepenaeus duorarum","Pink Shrimp",1,25,25,25,2018-04-12 07:06:39
2752658,"TBM2016070903",2016-07-19 20:00:00,27.963883,-82.69185,20,"Syngnathus scovelli","Gulf Pipefish",11,77,61,94,2018-04-12 07:06:39
2752659,"TBM2016070904",2016-07-19 20:00:00,27.973583,-82.687366,20,"Bairdiella chrysoura","Silver Perch",8,35,23,48,2018-04-12 07:06:39
2752661,"TBM2016070908",2016-07-19 20:00:00,28.018283,-82.666583,160,"Eucinostomus harengulus","Tidewater Mojarra",3,90,89,93,2018-04-12 07:06:39
2752767,"TBM2016072101",2016-07-13 20:00:00,27.934783,-82.536716,20,"Syngnathus louisianae","Chain Pipefish",3,181,174,186,2018-04-12 07:06:58
2752768,"TBM2016072101",2016-07-13 20:00:00,27.934783,-82.536716,20,"Synodus foetens","Inshore Lizardfish",1,120,120,120,2018-04-12 07:06:58
2752769,"TBM2016072102",2016-07-13 20:00:00,27.935516,-82.5359,20,"Syngnathus scovelli","Gulf Pipefish",3,82,73,94,2018-04-12 07:06:58
2752770,"TBM2016072104",2016-07-13 20:00:00,27.9392,-82.5383,20,"Bairdiella chrysoura","Silver Perch",9,29,14,57,2018-04-12 07:06:58
2752771,"TBM2016072105",2016-07-13 20:00:00,27.940466,-82.538833,300,"Eucinostomus gula","Silver Jenny",8,62,55,84,2018-04-12 07:06:58
2752772,"TBM2016072106",2016-07-13 20:00:00,27.93995,-82.543266,300,"Menticirrhus americanus","Southern Kingfish",1,14,14,14,2018-04-12 07:06:58
2752773,"TBM2016072106",2016-07-13 20:00:00,27.93995,-82.543266,300,"Synodus foetens","Inshore Lizardfish",2,172,129,215,2018-04-12 07:06:58
2752774,"TBM2016072107",2016-07-13 20:00:00,27.931433,-82.554266,300,"Acanthostracion quadricornis","Scrawled Cowfish",1,40,40,40,2018-04-12 07:06:58
2752775,"TBM2016072107",2016-07-13 20:00:00,27.931433,-82.554266,300,"Chaetodipterus faber","Atlantic Spadefish",2,31,18,45,2018-04-12 07:06:58
2752776,"TBM2016072111",2016-07-13 20:00:00,27.93095,-82.5395,300,"Anchoa mitchilli","Bay Anchovy",1,21,21,21,2018-04-12 07:06:58
2752777,"TBM2016072112",2016-07-13 20:00:00,27.9302,-82.539066,300,"Farfantepenaeus duorarum","Pink Shrimp",3,13,8,21,2018-04-12 07:06:58
2752778,"TBM2016072113",2016-07-13 20:00:00,27.9085,-82.53665,20,"Orthopristis chrysoptera","Pigfish",1,55,55,55,2018-04-12 07:06:58
2752779,"TBM2016072113",2016-07-13 20:00:00,27.9085,-82.53665,20,"Syngnathus floridae","Dusky Pipefish",2,115,98,132,2018-04-12 07:06:58
2752780,"TBM2016072114",2016-07-13 20:00:00,27.9058,-82.533983,20,"Paralichthys albigutta","Gulf Flounder",1,149,149,149,2018-04-12 07:06:58
2752781,"TBM2016072116",2016-07-13 20:00:00,27.901466,-82.537483,300,"Chaetodipterus faber","Atlantic Spadefish",1,21,21,21,2018-04-12 07:06:58
2752782,"TBM2016072116",2016-07-13 20:00:00,27.901466,-82.537483,300,"Chilomycterus schoepfii","Striped Burrfish",1,234,234,234,2018-04-12 07:06:58
2752818,"TBM2016080701",2016-08-11 20:00:00,27.890183,-82.542166,20,"Archosargus probatocephalus","Sheepshead",3,47,45,51,2018-04-12 07:06:58
2752819,"TBM2016080705",2016-08-11 20:00:00,27.958683,-82.612583,300,"Cynoscion arenarius","Sand Seatrout",24,19,11,28,2018-04-12 07:06:58
2752820,"TBM2016080706",2016-08-11 20:00:00,27.935466,-82.627033,300,"Microgobius thalassinus","Green Goby",2,16,15,18,2018-04-12 07:06:58
2752821,"TBM2016080706",2016-08-11 20:00:00,27.935466,-82.627033,300,"Opisthonema oglinum","Atlantic Thread Herring",1,37,37,37,2018-04-12 07:06:58
2752864,"TBM2016081407",2016-08-23 20:00:00,27.962566,-82.682016,20,"Eucinostomus gula","Silver Jenny",94,56,42,82,2018-04-12 07:06:58
2752890,"TBM2016082002",2016-08-14 20:00:00,27.97365,-82.582566,20,"Callinectes sapidus","Blue Crab",1,119,119,119,2018-04-12 07:07:02
2752907,"TBM2016082201",2016-08-16 20:00:00,27.905433,-82.533633,20,"Chasmodes saburrae","Florida Blenny",1,45,45,45,2018-04-12 07:07:02
2752908,"TBM2016082203",2016-08-16 20:00:00,27.932983,-82.535783,20,"Orthopristis chrysoptera","Pigfish",3,94,90,100,2018-04-12 07:07:02
2752909,"TBM2016082204",2016-08-16 20:00:00,27.932383,-82.5349,20,"Syngnathus scovelli","Gulf Pipefish",9,82,37,105,2018-04-12 07:07:02
2752910,"TBM2016082205",2016-08-16 20:00:00,27.935483,-82.538916,20,"Archosargus probatocephalus","Sheepshead",2,54,51,58,2018-04-12 07:07:02
2752911,"TBM2016082206",2016-08-16 20:00:00,27.936516,-82.5416,20,"Lagodon rhomboides","Pinfish",3,79,73,85,2018-04-12 07:07:02
2752912,"TBM2016082206",2016-08-16 20:00:00,27.936516,-82.5416,20,"Oligoplites saurus","Leatherjacket",1,85,85,85,2018-04-12 07:07:02
2752913,"TBM2016082210",2016-08-16 20:00:00,27.929433,-82.537666,300,"Achirus lineatus","Lined Sole",2,44,29,59,2018-04-12 07:07:02
2752914,"TBM2016082210",2016-08-16 20:00:00,27.929433,-82.537666,300,"Eucinostomus spp.","Eucinostomus",2,21,18,25,2018-04-12 07:07:02
2752915,"TBM2016082212",2016-08-16 20:00:00,27.929933,-82.544716,300,"Paralichthys albigutta","Gulf Flounder",1,141,141,141,2018-04-12 07:07:02
2752916,"TBM2016082218",2016-08-16 20:00:00,27.899533,-82.537966,300,"Chilomycterus schoepfii","Striped Burrfish",1,165,165,165,2018-04-12 07:07:02
2752917,"TBM2016082218",2016-08-16 20:00:00,27.899533,-82.537966,300,"Cynoscion nebulosus","Spotted Seatrout",1,14,14,14,2018-04-12 07:07:02
2752925,"TBM2016050703",2016-05-01 20:00:00,27.875766,-82.611366,160,"Sphoeroides nephelus","Southern Puffer",1,210,210,210,2018-04-12 07:05:58
2752926,"TBM2016050705",2016-05-01 20:00:00,27.95745,-82.712466,160,"Ariopsis felis","Hardhead Catfish",1,322,322,322,2018-04-12 07:05:58
2752982,"TBM2016052101",2016-05-16 20:00:00,27.927283,-82.54495,300,"Syngnathus louisianae","Chain Pipefish",1,142,142,142,2018-04-12 07:06:23
2752983,"TBM2016052102",2016-05-16 20:00:00,27.92705,-82.544466,300,"Chilomycterus schoepfii","Striped Burrfish",1,167,167,167,2018-04-12 07:06:23
2752984,"TBM2016052102",2016-05-16 20:00:00,27.92705,-82.544466,300,"Gobiosoma spp.","Gobiosoma Gobies",2,16,15,18,2018-04-12 07:06:23
2752985,"TBM2016052104",2016-05-16 20:00:00,27.925166,-82.557456,300,"Prionotus scitulus","Leopard Searobin",8,54,40,64,2018-04-12 07:06:23
2752986,"TBM2016052105",2016-05-16 20:00:00,27.931266,-82.539583,300,"Farfantepenaeus duorarum","Pink Shrimp",2,17,11,24,2018-04-12 07:06:23
2752987,"TBM2016052106",2016-05-16 20:00:00,27.931716,-82.537766,300,"Cynoscion arenarius","Sand Seatrout",57,43,20,173,2018-04-12 07:06:23
2752988,"TBM2016052107",2016-05-16 20:00:00,27.929733,-82.534533,20,"Eucinostomus spp.","Eucinostomus",1,15,15,15,2018-04-12 07:06:23
2752989,"TBM2016052107",2016-05-16 20:00:00,27.929733,-82.534533,20,"Microgobius gulosus","Clown Goby",7,25,18,30,2018-04-12 07:06:23
2752990,"TBM2016052108",2016-05-16 20:00:00,27.9354,-82.53595,20,"Eucinostomus harengulus","Tidewater Mojarra",1,59,59,59,2018-04-12 07:06:23
2752991,"TBM2016052111",2016-05-16 20:00:00,27.93945,-82.5454,300,"Cynoscion arenarius","Sand Seatrout",5,21,20,24,2018-04-12 07:06:23
2752992,"TBM2016052111",2016-05-16 20:00:00,27.93945,-82.5454,300,"Farfantepenaeus duorarum","Pink Shrimp",3,25,22,29,2018-04-12 07:06:23
2752993,"TBM2016052111",2016-05-16 20:00:00,27.93945,-82.5454,300,"Orthopristis chrysoptera","Pigfish",1,171,171,171,2018-04-12 07:06:23
2753014,"TBM2016052307",2016-05-18 20:00:00,27.9059,-82.534066,20,"Sphoeroides nephelus","Southern Puffer",1,39,39,39,2018-04-12 07:06:23
2753015,"TBM2016052308",2016-05-18 20:00:00,27.90605,-82.535266,20,"Chasmodes saburrae","Florida Blenny",2,37,31,43,2018-04-12 07:06:23
2753016,"TBM2016052308",2016-05-18 20:00:00,27.90605,-82.535266,20,"Eucinostomus gula","Silver Jenny",1,69,69,69,2018-04-12 07:06:23
2753017,"TBM2016052308",2016-05-18 20:00:00,27.90605,-82.535266,20,"Syngnathus scovelli","Gulf Pipefish",10,89,73,109,2018-04-12 07:06:23
2753018,"TBM2016052309",2016-05-18 20:00:00,27.903433,-82.537283,300,"Dasyatis sabina","Atlantic Stingray",3,265,258,272,2018-04-12 07:06:23
2753019,"TBM2016052309",2016-05-18 20:00:00,27.903433,-82.537283,300,"Synodus foetens","Inshore Lizardfish",3,91,67,128,2018-04-12 07:06:23
2753020,"TBM2016052310",2016-05-18 20:00:00,27.90135,-82.538333,300,"Syngnathus scovelli","Gulf Pipefish",1,66,66,66,2018-04-12 07:06:23
2753021,"TBM2016052401",2016-05-19 20:00:00,27.97385,-82.582016,20,"Gobiosoma robustum","Code Goby",3,25,21,30,2018-04-12 07:06:23
2753027,"TBM2016060106",2016-06-07 20:00:00,27.849416,-82.5552,160,"Chilomycterus schoepfii","Striped Burrfish",1,143,143,143,2018-04-12 07:06:23
2753028,"TBM2016060201",2016-05-31 20:00:00,27.887966,-82.5729,300,"Synodus foetens","Inshore Lizardfish",3,95,33,183,2018-04-12 07:06:23
2753029,"TBM2016060202",2016-05-31 20:00:00,27.919116,-82.61005,20,"Chilomycterus schoepfii","Striped Burrfish",1,14,14,14,2018-04-12 07:06:23
2753030,"TBM2016060203",2016-05-31 20:00:00,27.969633,-82.66385,300,"Eucinostomus gula","Silver Jenny",2,94,93,95,2018-04-12 07:06:23
